DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 04,Grayson,37.519242,-86.606367,County,KYTC,043C00056N,02,3,2024-10-16,1248.0,Good,No,Local,2010s,,7,7,7,42.0,Yeaman-Olaton Rd.,Mistaken Creek,1-Single Span P/S Concrete Multiple Box Girder,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.415990092,-86.832808414,KYTC,KYTC,092B00075R,01,3,2021-02-04,7960.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,6,5331.0,WN-9007,P&L RAILWAY - MUDDY CR,TWIN(4-58 FT CONT P.C.I.B.SPANS-7 DEG 26 MIN 30 SEC SKE,"A Open, no restriction",,1 Highway,7 Railroad-waterway
District 02,Muhlenberg,37.05012665,-87.230686739,KYTC,KYTC,089B00035N,01,3,2022-06-10,1196.0,Fair,No,State,Over 75,Rural Secondary,6,6,6,191.0,KY-171,CANEY CREEK,1-50 FT R.C.D.G. SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Trigg,36.802932,-87.936908,KYTC,KYTC,111B00072R,01,3,2023-09-25,6048.0,Good,Yes,State,2010s,State Primary (Other),7,9,9,2290.0,US 68,HOPSON CREEK,"130'6"" PPC I Beam HN 60-49 Simple Span ","A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.805555556,-88.522222222,County,CONTRACTOR,042C00338N,02,3,2020-09-21,1760.0,Good,No,Local,2020s,,7,8,8,144.0,McKendree Chrch Rd,Panther Creek,"Two 43'-3.5"" CB17x48 Box Beam Continuous Spans ","A Open, no restriction",,1 Highway,5 Waterway
District 01,Crittenden,37.343966515,-87.95298738,County,KYTC,028C00071N,02,3,2025-03-10,888.0,Poor,No,Local,2000s,,7,4,4,115.0,SUGAR GROVE CHURCH,OVER SUGAR CREEK,1-36 FT. PRESTRESSED CONCRETE BOX BEAM SPAN. (CSR),P Posted for load,38.0,1 Highway,5 Waterway
District 01,Fulton,36.532681032,-89.089952943,KYTC,KYTC,038B00043N,01,3,2023-03-24,1323.0,Good,No,State,1960s,Rural Secondary,7,7,7,52.0,KY-1128,MUD CREEK,1-60 FT CLR SPAN PRESTRESSED CONC BOX,P Posted for load,,1 Highway,5 Waterway
District 01,Crittenden,37.335277778,-88.093333333,KYTC,CONTRACTOR,028B00066N,01,3,2024-02-06,2016.0,Good,No,State,2020s,State Secondary,8,8,8,860.0,KY 91,Crooked Creek,"82'-6"" Single Span CB33x48 Box Beams","A Open, no restriction",,1 Highway,5 Waterway
District 01,Ballard,36.993611111,-89.029722222,KYTC,CONTRACTOR,004B00069N,01,3,2022-12-19,1000.0,Good,No,State,2020s,Rural Secondary,8,8,8,270.0,KY 1290,Cane Creek,50' Simple Span CB 21x48 Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 01,McCracken,37.002878822,-88.553701629,KYTC,KYTC,073B00120R,01,3,2021-06-07,20408.0,Good,Yes,State,1970s,State Primary (Interst.),8,7,7,19345.0,I-24,CLARKS RIVER,140-200-140 FT CONT. WELDED STEEL PLATE GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,McCracken,37.083131854,-88.743179147,KYTC,KYTC,073B00148N,01,3,2024-03-01,6991.0,Fair,No,State,1990s,State Secondary,6,7,7,2775.0,KY-305,P&L RAILWAY,58-68-68 PRECAST PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 01,McCracken,37.038828419,-88.754088415,KYTC,KYTC,073B00157N,01,3,2023-09-21,4103.0,Good,No,State,2000s,Supplemental Road,8,7,8,72.0,KY-1565,IC RAILROAD,35-60-35 SPRED PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 02,Christian,36.935667418,-87.437434815,County,KYTC,024C00109N,02,3,2024-09-06,877.0,Fair,No,Local,1990s,,7,6,7,171.0,WOODBURN HAY RD,UPPER BRANCH,1- 38 FT PRESTRESSED CONCRETE BOX BEAM SPAN (HYDRO),"A Open, no restriction",,1 Highway,5 Waterway
District 02,Webster,37.592823353,-87.728595731,County,KYTC,117C00049N,02,3,2024-08-22,1476.0,Fair,No,Local,1980s,,7,6,6,71.0,LITTLE ZION TILDEN,CALDWELL CR,1-60 PPC DECK UNITS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.189164598,-87.443067342,KYTC,KYTC,054B00099L,01,3,2022-09-22,13772.0,Fair,Yes,State,1960s,State Primary (Interst.),7,7,6,6529.0,EDWARD T BREATHITT,PLSNT RUN CR,50 FT- 55 FT- 55 FT- 50 FT- 50 FT R.C.D.G. SPANS EACH 0,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.728722977,-87.12257094,KYTC,KYTC,030B00075L,01,3,2019-07-09,7340.0,Fair,Yes,State,1970s,State Primary (Other),6,6,7,20406.0,WENDELL FORD EXPY,US431,TWIN(35.42-94-35.42 FT SIMPLE WF STEEL BEAM SPANS- 0 DE,"A Open, no restriction",,1 Highway,1 Highway
District 02,Muhlenberg,37.287777778,-87.121666667,KYTC,KYTC,089B00142N,01,3,2023-03-30,12879.0,Good,No,State,2020s,State Primary (Other),8,8,8,9121.0,US 62,P&L Railway,3 Span 90-95-55 foot Continuous PPCIB,"A Open, no restriction",,5 Highway-pedestrian,7 Railroad-waterway
District 02,Muhlenberg,37.26673025,-87.251572186,KYTC,KYTC,089B00061N,01,3,2019-10-30,1542.0,Fair,No,State,1950s,Rural Secondary,N,N,N,120.0,KY-601,CYPRESS CREEK,TRI 12X9X38.25 RC CULV-45 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Caldwell,37.103855071,-87.88359051,KYTC,KYTC,017B00064N,01,3,2019-10-30,1412.0,Fair,No,State,1950s,State Secondary,N,N,N,2553.0,SOUTH JEFFERSON ST,UNNAMED STREAM,DBL 14X 5X 49 RC CULVRT FILL=1.68,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.550980856,-86.814112948,County,KYTC,092C00020N,02,3,2020-11-09,651.0,Fair,No,Local,1960s,,7,7,6,,SUNNYDALE RD,BRANCH OF ROUGH RIVER,1-34.7 CLEAR-SPAN STEEL STRINGER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.611634349,-87.06860719,KYTC,KYTC,030B00051N,01,3,2019-10-30,832.0,Fair,No,State,1950s,Rural Secondary,N,N,N,799.0,KY-140,TWO MILE CREEK,DBL 14X14X27 RC CULV-0 DEG SK FILL= 1.5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Muhlenberg,37.368295978,-87.285489768,County,KYTC,089C00024N,02,3,2022-12-13,2597.0,Fair,No,Local,1970s,,6,7,6,100.0,MILLPORT SACRAMENT,LOG CREEK,3-32 FT PRECAST PRESTRESSED BOX BEAM SPANS - 15 DEG SKE,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Hickman,36.688968185,-88.978526944,KYTC,KYTC,053B00065N,01,3,2025-08-07,2369.0,Fair,No,State,1950s,Rural Secondary,6,6,6,485.0,KY-703,BRANCH OF CANE CREEK,3-25 FT RCDG SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Ballard,37.069841837,-88.982994013,KYTC,KYTC,004B00064N,01,3,2021-09-08,3775.0,Good,Yes,State,1990s,State Primary (Other),7,8,8,5181.0,US-60,W.FK. HUMPHREY CREEK,1 - 78  PRESTRESSED  CONC  I- BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Marshall,36.762612462,-88.300743054,KYTC,KYTC,079B00031N,01,3,2019-10-30,546.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,1054.0,KY-1824,IRVIN BRANCH,DBL 10X6X26 RC CLVT -1 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Carlisle,36.810493345,-89.009550678,KYTC,KYTC,020B00063N,01,3,2025-05-08,3518.0,Good,No,State,1990s,State Primary (Other),7,7,8,1874.0,US-51,HURRICANE CREEK,1-72.16         PRESTRESSED  CONC      I- BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.929869944,-88.673072238,KYTC,KYTC,042B00212R,01,3,2021-03-26,14327.0,Fair,Yes,State,1980s,State Primary (Other),6,6,6,6434.0,US-45,MAYFIELD CREEK,90 - 140 - 90 FT. CONT. W.S.P. GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 08,Wayne,36.681944444,-84.750277778,County,KYTC,116C00073N,02,3,2021-11-09,943.0,Good,No,Local,2020s,,7,7,7,17.0,Lonesome Road,Little South Fork River,2 - 32.67' Steel W18x119 Simple Spans,"A Open, no restriction",,1 Highway,5 Waterway
District 03,Allen,36.629722222,-86.005277778,County,CONTRACTOR,002C00074N,02,3,2021-12-06,1340.0,Good,No,Local,2020s,,8,8,8,,Max Roark Road,Puncheon Creek,"65'-6"" Single Span CB27 PPC Box Beam","A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.57910604,-88.097536409,KYTC,KYTC,113B00061N,01,3,2022-05-31,2196.0,Fair,No,State,1970s,Supplemental Road,6,7,6,17.0,KY-667,DENNIS O'NAN DITCH,29.30-30.08-29.30 FT PRESTRESSED CONCRETE SLAB BEAMS-0,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.951061111,-88.515016667,KYTC,CONTRACTOR,042B00305N,01,3,,,Good,No,State,2020s,Supplemental Road,N,N,N,208.0,KY-83_,UNNAMED STREAM_,"ALBC 25'2"" SPAN x 7' -0"" RISE","A Open, no restriction",,1 Highway,5 Waterway
District 01,Marshall,36.989309194,-88.356877263,KYTC,KYTC,079B00137N,01,3,2017-10-05,1055.12,Good,No,State,1970s,State Secondary,N,N,N,2008.0,KY-95,BR-LITTLE JOHN CREEK,DBL 12 X 5 X 153  RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.909067,-88.773149,County,KYTC,042C00318N,02,3,2023-06-27,5891.0,Good,No,Local,2000s,,8,8,8,47.0,SHAW-BOAZ ROAD,OVER ICRR,51.5' - 72.5' - 51.5' PPC I-BEAMS CONT. TY. 3,"A Open, no restriction",,1 Highway,2 Railroad
District 12,Pike,37.607222222,-82.325833333,County,CONTRACTOR,098C00202N,02,3,2021-12-06,512.0,Good,No,Local,2020s,,8,8,8,943.0,Pigeon Roost Rd,Coburn Branch,"32'-0"" CB12x48 PPC Box Beam - Single Span","A Open, no restriction",,1 Highway,5 Waterway
District 12,Floyd,37.393333333,-82.742777778,County,KYTC,036C00075N,02,3,2021-12-07,984.0,Good,No,Local,2020s,,8,8,9,230.0,Bryant Branch,Left Fork Beaver Crk,"80'-6"" PPC Box Beam, CB33, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.953862881,-87.546172558,KYTC,KYTC,024B00056N,01,3,2019-10-30,677.03,Fair,No,State,Over 75,State Secondary,N,N,N,1968.0,KY-109,UNNAME STREAM,DBL 12X7X37 RC CULV-30 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Caldwell,37.142968333,-87.940250023,County,KYTC,017C00047N,02,3,2024-04-25,768.0,Fair,No,Local,1990s,,7,6,7,96.0,W WHITE SULPHUR RD,WHITE SULPHUR CREEK,1- 32 FT PRESTRESSED CONCRETE BOX BEAM SPAN (HYDROCOND),"A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.922050274,-87.488820583,KYTC,KYTC,024B00006N,01,3,2019-10-30,1567.0,Fair,No,State,1950s,State Secondary,N,N,N,4229.0,US-41,WHITE CREEK,DBL 14X7X50 RC CULV-30 DFILL=2.32 FT-BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.631604236,-88.008333498,KYTC,KYTC,113B00076N,01,3,2019-10-30,621.0,Good,No,State,1950s,Supplemental Road,N,N,N,112.0,KY-2101,BR OF WASH CREEK,DBL 10X4X27 RC CULV-0 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.228342123,-87.593760773,County,KYTC,054C00026N,02,3,2024-09-16,975.0,Fair,No,Local,1970s,,6,7,6,100.0,CARBONDALE RD,RICHLAND CREEK,1 -34 PRESTR. CONC. SLAB BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.519638687,-87.88742229,County,KYTC,113C00046N,02,3,2023-11-29,877.0,Fair,No,Local,1980s,,6,6,6,30.0,WILLIAMS RD,WYNN DITCH,1-36 FT. PREST CONC. DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.754555174,-87.836147223,County,KYTC,113C00055N,02,3,2023-11-29,960.0,Fair,No,Local,1980s,,7,6,6,,MASON CREEK RD,MASON CREEK,1-40 PPC DECK UNIT SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Webster,37.489117631,-87.497759174,KYTC,KYTC,117B00091N,01,3,2019-10-30,1432.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,625.0,KY-138,E FK DEER CREEK,TRI 14X10X31.17 RC CULV-0 DEG SK FILL= .5 BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.756679502,-87.967235138,KYTC,KYTC,113B00090N,01,3,2024-02-06,1652.0,Good,No,State,1980s,Rural Secondary,7,7,7,66.0,KY-871,BR OF SIBLEY CREEK,1-68.1 PPC DECK UNIT,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.184095763,-87.576471024,KYTC,KYTC,054B00059N,01,3,2025-08-06,2106.0,Fair,No,State,Over 75,State Secondary,6,5,5,1199.0,US-62,CANE RUN CREEK,3-24 FT RCDG SPANS,P Posted for load,,1 Highway,5 Waterway
District 07,Bourbon,38.13995294,-84.211621429,KYTC,KYTC,009B00019N,01,3,2022-10-31,1958.0,Fair,No,State,Over 75,State Secondary,6,6,6,2306.0,KY-627,GREEN CREEK,68 FT 2-30 FT RCDG REHABD TO CONT.,P Posted for load,,1 Highway,5 Waterway
District 07,Boyle,37.611210023,-84.82874025,County,KYTC,011C00036N,02,3,2022-12-13,935.0,Good,No,Local,1980s,,7,7,7,919.0,ALUM SPRINGS CROSS,CLARKS RUN,1-28 FT. CLR SPAN  PRECAST PREST. CONC. SLAB,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Livingston,37.285916111,-88.379879244,County,KYTC,070C00044N,02,3,2024-07-09,1102.0,Good,No,Local,1990s,,7,7,7,46.0,DULEY RD,BR-WHIPPOORWILL CREEK,1- 46 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Crittenden,37.278923793,-88.020547748,KYTC,KYTC,028B00037N,01,3,2019-10-30,504.0,Good,No,State,1950s,Supplemental Road,N,N,N,163.0,KY-1077,Fork of Piney Creek,DBL 10X5X24 RC CLVT -2.2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.668463,-88.495496,KYTC,KYTC,042B00280R,01,3,2025-03-24,4950.0,Good,Yes,State,2000s,State Primary (Other),7,7,7,3117.0,KY. 80,MINNOW BRANCH,1- 107' PPCI-BEAM SPAN TY. 5,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.192180556,-85.545375,County,KYTC,056C00274N,02,3,2024-07-11,1580.0,Fair,No,Local,1990s,,6,6,6,,LANDHERR DR,TRIB TO CHENOWETH RUN,1 (40 FT) PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Livingston,37.139728659,-88.385465616,KYTC,KYTC,070B00067N,01,3,2024-11-20,3838.0,Good,No,State,1980s,Rural Secondary,7,8,7,591.0,KY-70,McCORMICK CREEK,35 - 50 - 35 FT. CONT. P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Livingston,37.202850539,-88.399045292,KYTC,KYTC,070B00076N,01,3,2025-01-07,2661.0,Good,No,State,1990s,State Primary (Other),8,8,8,2782.0,US-60,DRYER CREEK,1-54 FT PRESTRESSED CONC I- BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Livingston,37.21035282,-88.386768809,County,KYTC,070C00041N,02,3,2024-04-12,1874.0,Fair,No,Local,1980s,,6,7,6,427.0,THREE RIVERS ROCK,HILL CREEK,1-68 FT PRESTRESSD CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.833623111,-87.665112412,KYTC,KYTC,024B00090R,01,3,2021-02-22,8648.0,Good,Yes,State,1970s,State Primary (Interst.),7,7,8,11546.0,I-24,SINKING FORK CREEK,TWIN(58.5-87-58.5 FT CONT COMP STEEL BEAM SPANS-22 DEG,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.803815219,-87.333826204,County,KYTC,024C00118N,02,3,2024-09-06,1200.0,Fair,No,Local,1990s,,6,6,7,17.0,HAMMACK RD,FK -MONTGOMERY CK,1- 50 FT PRESTRESSED CONCRETE BOX BEAM SPAN  (DO AU CO),"A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.924043939,-87.629068378,County,KYTC,024C00157N,02,3,2016-05-03,698.0,Fair,No,Local,2000s,,N,N,N,41.0,SHURDAN CREEK RD,SURDAN CREEK,DBL 13X4.5X 25 RCBC DRIVING SLAB @ 0* SK,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.709504882,-86.90284907,County,KYTC,030C00130N,02,3,2024-03-18,1115.0,Fair,No,Local,1980s,,7,6,6,,JOE HAYNES RD,BR.OF N.FK.PANTHER CREEK,1-46 FT. PRECAST PREST. CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.150807278,-87.67472545,KYTC,CONTRACTOR,054B00079N,01,3,2021-03-03,10256.0,Good,No,State,Over 75,State Secondary,7,7,7,1139.0,KY-109,TRADEWATER RIVER,70-100-70 FT CONT & 2-40 FT SMPLE STEEL I-BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 06,Boone,39.104036789,-84.825886832,KYTC,CONTRACTOR,008B00052N,01,3,2024-12-13,266953.0,Poor,Yes,State,1970s,State Primary (Interst.),6,5,4,38411.0,I-275,OHIO RIVER,503.75-750-503.75 FT CONT THRU TRUSS-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Daviess,37.780912396,-87.109283316,KYTC,CONTRACTOR,030B00118N,01,3,2019-01-16,126681.0,Poor,Yes,State,Over 75,State Primary (Other),4,5,5,7268.0,KY-2262,OHIO RIVER,342-629-750-278THRU TRUSS(5-168DK TRUSS),P Posted for load,,1 Highway,6 Highway-waterway
District 02,Ohio,37.717635771,-86.815494773,County,KYTC,092C00133N,02,4,2024-10-01,1171.0,Poor,No,Local,Over 75,,4,4,1,,QUARTERHORSE LN,N FK PANTHER CREEK,1-64 FT STEEL PONY TRUSS,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 10,Perry,37.351202778,-83.295836111,County,KYTC,097C00128N,02,3,2024-08-27,512.0,Good,No,Local,2020s,,9,8,9,,Creekside road,Grapevine creek,32' Single span PPC-Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Perry,37.275794444,-83.186219444,County,KYTC,097C00129N,02,3,2024-08-27,576.0,Good,No,Local,2020s,,8,9,9,,North Fork Road,Upper Second Creek,36' Single Span PPC-Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Calloway,36.628090946,-88.313718433,KYTC,KYTC,018B00111N,01,3,2024-11-21,7762.0,Fair,Yes,State,1980s,State Primary (Other),6,7,7,19550.0,US-641,BEE CREEK,26-36-26 CONT PREST CB 17-36 BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Livingston,37.317051433,-88.477654943,KYTC,CONTRACTOR,070B00002N,01,3,2021-10-01,615.32,Fair,No,State,Over 75,Rural Secondary,N,N,N,83.0,KY-137,UNNAME STREAM,TRPL 10X5X36 RC CLVT-30 DEG SKW -3.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.769173304,-88.637599331,KYTC,KYTC,042B00156L,01,3,2025-03-12,7198.0,Good,Yes,State,1960s,State Primary (Interst.),7,7,7,4086.0,JULIAN M CAROLL PA,P&L RAILWAY,TWIN BRIDGES (3-55FT PRESTRESSED CONCRETE GIRDER SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Clark,37.995644778,-84.118902365,KYTC,KYTC,025B00056R,01,3,2022-05-04,5632.0,Fair,Yes,State,1960s,State Primary (Parkway),7,6,7,7346.0,KY-9000 MTN PKWY,MORRIS ROAD,"160  50 FT, 50 FT, 50 FT SIMPLE R.C.D.G. SPANS - 15 DEG","A Open, no restriction",,1 Highway,1 Highway
District 07,Clark,38.017021071,-84.244134179,KYTC,KYTC,025B00027N,01,3,2015-09-04,483.0,Fair,No,State,Over 75,State Primary (Other),N,N,N,9058.0,US-60,HANCOCK CREEK,22 FT DOUBLE 10 X 10 X 62 RC CULVERT -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.120080556,-85.561566667,County,KYTC,056C00272N,02,3,2021-10-25,3742.0,Fair,No,Local,1990s,,N,N,N,,STONEBREAKER RD,BIG RUN,TRIPLE (17x5x71 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Lyon,37.071340915,-88.084877228,KYTC,KYTC,072B00049R,01,3,2021-02-15,10429.0,Fair,Yes,State,1970s,State Primary (Interst.),7,6,6,3424.0,WK-9001,I-24 @ MP. 041.603,113-104 FT CONT COMP WPG SPAN &1-25;30 CONC BX GRD END,"A Open, no restriction",,1 Highway,1 Highway
District 01,Lyon,37.062895124,-88.016631531,KYTC,KYTC,072B00053N,01,3,2024-12-10,2210.0,Fair,No,State,1980s,State Secondary,6,7,8,880.0,KY-293,GLASS CREEK,1-68 FT. PREST. CONC I-BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,McCracken,37.087584638,-88.67734065,City,KYTC,073C00072N,04,3,2023-06-27,4216.0,Good,No,Local,1990s,,7,7,7,4325.0,COLEMAN RD,P&L RAILWAY,1-107 FT. PRESTRESSED CONC I BEAM SPAN (H&G),"A Open, no restriction",,1 Highway,2 Railroad
District 02,Daviess,37.836279856,-87.292884824,KYTC,KYTC,030B00095N,01,3,2022-01-26,569.32,Fair,No,State,Over 75,State Secondary,N,N,N,2021.0,US-60,HORSEMAN CRK DRAIN,DBL 8X7.5X45.5 RC CULV-45 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.823615294,-87.291994451,County,KYTC,030C00121N,02,3,2024-03-18,849.0,Good,No,Local,1980s,,7,7,7,,SAUER LN,MARTIN CREEK,1-34 FT. PREST CONC DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Meade,38.106522202,-86.389518444,KYTC,KYTC,082B00017N,01,3,2025-05-20,5977.0,Good,No,State,1980s,Rural Secondary,7,7,7,128.0,KY-228,WOLF CREEK,88-88-40 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Muhlenberg,37.10162726,-87.1941737,KYTC,KYTC,089B00033N,01,3,2022-06-15,2136.0,Fair,No,State,Over 75,Rural Secondary,7,6,7,600.0,KY-171,LONG CREEK,2-45 FT R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Muhlenberg,37.055139776,-87.225098191,KYTC,KYTC,089B00034N,01,3,2019-10-30,819.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,191.0,KY-171,BRANCH OF CANEY CREEK,TRI 10X6X30 RC CULV-30 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Muhlenberg,37.143111244,-87.240533544,KYTC,KYTC,089B00086N,01,3,2019-10-30,554.4,Fair,No,State,1950s,Rural Secondary,N,N,N,130.0,KY-1473,JARRELS CREEK,DBL 14X8X32 RC CULV-0 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Perry,37.276147222,-83.284938889,County,CONTRACTOR,097C00101N,02,3,2023-10-10,492.0,Good,No,Local,2020s,,9,9,9,,Macintosh Mountain,Little Willard Creek,37' Single Span Steel Beam Bridge,"A Open, no restriction",,1 Highway,5 Waterway
District 10,Perry,37.287097222,-83.141294444,County,KYTC,097C00102N,02,4,2025-02-27,806.0,Fair,No,Local,2020s,,N,N,N,,Feltner Lane,Lotts Creek,28.8' Low Water Vented Ford - Seven (7) Barrel HDPE,B Posting Recommended,18.0,1 Highway,5 Waterway
District 09,Boyd,38.386169444,-82.748036111,County,KYTC,010C00058N,02,3,2023-08-21,2695.0,Good,No,Local,2020s,,9,9,9,,Princess Dr. 1334,Williams Creek,1- 72' Span PCI Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Breckinridge,37.758793664,-86.463217563,KYTC,KYTC,014B00005N,01,3,2016-04-28,461.62,Good,No,State,Over 75,State Secondary,N,N,N,2846.0,KY-261,HARDIN CREEK,DBL 10X7X26 RC CLVT -2.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Grayson,37.548055556,-86.478888889,County,KYTC,043C00066N,02,3,2020-09-29,560.0,Good,No,Local,2020s,,8,7,8,,Gibson Road,Cave Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 04,Green,37.170298384,-85.645372818,KYTC,KYTC,044B00032N,01,3,2020-06-16,15483.0,Fair,No,State,1970s,State Secondary,6,6,6,876.0,KY-218,LITTLE BARREN RIVER,130-150-130 FT WELDED PLATE GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.047831003,-84.423818168,KYTC,KYTC,034B00150R,01,3,2024-09-20,2720.0,Fair,Yes,State,1990s,State Primary (Interst.),6,6,7,37536.0,I-75,DAVID FK-ELKHORN CREEK,1-36 RCDG WIDENED W PREST. CONC BOX GIRRS W/CONC SLAB,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Boyle,37.674818915,-84.909139202,County,KYTC,011C00048N,02,3,2024-05-16,983.0,Fair,No,Local,1990s,,6,7,7,25.0,DRY FORK ROAD,DRY FORK,1- 39FT S-B-S P.C.P.C. CONCR. BOX BEAM CLEAR SPAN,P Posted for load,35.0,1 Highway,5 Waterway
District 07,Fayette,38.060262186,-84.54833105,KYTC,KYTC,034B00042N,01,3,2015-09-04,1103.67,Fair,Yes,State,1960s,State Primary (Other),N,N,N,76133.0,NEW CIRCLE ROAD,WOLF RUN,31 FT DBL 14 X 10 X 249RC CULVT-FILL=35.5,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.188274788,-84.544979106,KYTC,KYTC,105B00117L,01,3,2023-06-27,9984.0,Fair,Yes,State,1990s,State Primary (Other),6,7,6,10077.0,MCCLELLAND CIRCLE,NS (CNO&TP) SYSTEM,65 -85 -65 FT CONT  PCIB SPANS,"A Open, no restriction",,1 Highway,2 Railroad
