TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 06,Pendleton,203146,,,CB06,CB06 096 1053 003-010,MAGO CONSTRUCTION COMPANY LLC,0609610532001,2020-12-11,631937.92,428628.39
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 3277 001-004,GADDIE-SHAMROCK LLC,0810432772001,2020-12-11,419899.15,146079.77
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 1058 003-005,GADDIE-SHAMROCK LLC,0810410582001,2020-12-11,419899.15,90226.39
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 1545 001-003,GADDIE-SHAMROCK LLC,0810415452001,2020-12-11,419899.15,110181.68
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 0379 004-005,GADDIE-SHAMROCK LLC,0810403792001,2020-12-11,419899.15,73411.3
Rural Roads Projects,District 06,Gallatin,203104,,,CB06,CB06 039 0465 000-002,HINKLE CONTRACTING COMPANY LLC,0603904652101,2020-12-11,253654.49,141309.55
Rural Roads Projects,District 06,Gallatin,203104,,,CB06,CB06 039 1130 001-003,HINKLE CONTRACTING COMPANY LLC,0603911302101,2020-12-11,253654.49,112344.94
Rural Roads Projects,District 04,Hardin,203112,,,CB06,CB06 047 0220 008-013,SCOTTY'S CONTRACTING & STONE LLC,0404702202001,2020-12-11,857576.93,239721.45
Rural Roads Projects,District 04,Hardin,203112,,,CB06,CB06 047 0583 000-004,SCOTTY'S CONTRACTING & STONE LLC,0404705832001,2020-12-11,857576.93,283219.76
Rural Roads Projects,District 04,Hardin,203112,,,CB06,CB06 047 1538 000-004,SCOTTY'S CONTRACTING & STONE LLC,0404715382001,2020-12-11,857576.93,145256.86
Rural Roads Projects,District 04,Hardin,203112,,,CB06,CB06 047 1866 000-003,SCOTTY'S CONTRACTING & STONE LLC,0404718662001,2020-12-11,857576.93,189378.86
Rural Roads Projects,District 04,Hart,203119,,,CB06,CB06 050 1140 000-005,SCOTTY'S CONTRACTING & STONE LLC,0405011402001,2020-12-11,466326.41,396550.15
Rural Roads Projects,District 04,Hart,203119,,,CB06,CB06 050 0728 017-019,SCOTTY'S CONTRACTING & STONE LLC,0405007282001,2020-12-11,466326.41,69776.26
Rural Roads Projects,District 04,Grayson,203126,,,CB06,CB06 043 0631 000-004,SCOTTY'S CONTRACTING & STONE LLC,0404306312001,2020-12-11,367139.33,210031.1
Rural Roads Projects,District 04,Grayson,203126,,,CB06,CB06 043 3210 002-005,SCOTTY'S CONTRACTING & STONE LLC,0404332102001,2020-12-11,367139.33,157108.23
Rural Roads Projects,District 04,Marion,203128,,,CB06,CB06 078 0052 004-009,HAYDON MATERIALS LLC,0407800522001,2020-12-11,497212.9,348922.8
Rural Roads Projects,District 04,Marion,203128,,,CB06,CB06 078 0429 003-006,HAYDON MATERIALS LLC,0407804292001,2020-12-11,497212.9,148290.1
Rural Roads Projects,District 04,Green,203129,,,CB06,CB06 044 0569 003-006,HAYDON MATERIALS LLC,0404405692001,2020-12-11,507573.66,173541.61
Rural Roads Projects,District 04,Green,203129,,,CB06,CB06 044 0566 007-010,HAYDON MATERIALS LLC,0404405662001,2020-12-11,507573.66,109994.56
Rural Roads Projects,District 04,Green,203129,,,CB06,CB06 044 0323 008-010,HAYDON MATERIALS LLC,0404403232001,2020-12-11,507573.66,75537.4
Rural Roads Projects,District 04,Green,203129,,,CB06,CB06 044 0936 000-001,HAYDON MATERIALS LLC,0404409362001,2020-12-11,507573.66,56410.43
Rural Roads Projects,District 04,Green,203129,,,CB06,CB06 044 0793 004-006,HAYDON MATERIALS LLC,0404407932001,2020-12-11,507573.66,92089.66
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0800 006-009,RB PAVING AND CONSTRUCTION LLC,0202408002004,2020-12-11,1140961.39,183401.07
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0507 003-006,RB PAVING AND CONSTRUCTION LLC,0202405072003,2020-12-11,1140961.39,152481.94
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0287 000-007,RB PAVING AND CONSTRUCTION LLC,0202402872005,2020-12-11,1140961.39,347603.89
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0117 004-007,RB PAVING AND CONSTRUCTION LLC,0202401172001,2020-12-11,1140961.39,172842.46
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0695 000-002,RB PAVING AND CONSTRUCTION LLC,0202406952002,2020-12-11,1140961.39,112806.8
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0407 000-003,RB PAVING AND CONSTRUCTION LLC,0202404072006,2020-12-11,1140961.39,171825.23
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0283 000-003,RB PAVING AND CONSTRUCTION LLC,0205102831901,2020-12-11,599941.15,172419.76
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0812 000-004,RB PAVING AND CONSTRUCTION LLC,0205108121903,2020-12-11,599941.15,239978.11
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0266 001-005,RB PAVING AND CONSTRUCTION LLC,0205102661902,2020-12-11,599941.15,187543.27
Pavement Asset Management,District 04,Grayson,202333,,,FD05,FD05 043 0079 005-013,SCOTTY'S CONTRACTING & STONE LLC,MP04300792001,2020-12-11,396779.1,396779.1
Rural Roads Projects,District 08,McCreary,203141,,,CB06,CB06 074 0742 000-006,HINKLE CONTRACTING COMPANY LLC,0807407422001,2020-12-11,497128.35,497128.35
Safety,District 08,Various,204124,08-00945.00,,HSIP,HSIP 5105 (050),OGLESBY CONSTRUCTION INC,0812100702001,2020-12-11,650621.16,650621.16
Highway Improvement,District 04,Larue,201036,04-08911.00,STP,,STP 5087(004),SCOTTY'S CONTRACTING & STONE LLC,DE06200842036,2020-12-11,3443342.93,3443342.93
Highway Improvement,District 05,Jefferson,201038,05-00247.00,STP,,STP 3001(546),LOUISVILLE PAVING COMPANY INC,DE05614502038,2020-12-11,10980000.0,10980000.0
Highway Improvement,District 01,McCracken,201318,01-00152.00,STP,,STP 5009 (022),JIM SMITH CONTRACTING COMPANY LLC,DE07300622018,2020-12-11,7701651.87,7701651.87
Highway Improvement,District 04,Taylor,201323,04-00142.00,,NHPP,NHPP 6000 (148),HINKLE CONSTRUCTION SERVICES LLC,DE1090NEW2023,2020-12-11,9099082.51,9099082.51
Highway Improvement,District 03,Warren,201325,03-08702.00,,NHPP,NHPP 7415 (014),SCOTTY'S CONTRACTING & STONE LLC,DE11402312025,2020-12-11,4075899.13,4075899.13
Pavement Asset Management,District 08,Clinton,202316,08-20013.00,STP,,STP 9040(008),GADDIE-SHAMROCK LLC,MP02700902001,2020-12-11,1691457.74,1691457.74
Bridge Asset Management,District 09,Elliott,205171,09-10004.00,"STP, BRZ",,STP BRZ 9030 (267),INTECH CONTRACTING LLC,BR03212061900,2020-12-11,989445.6,989445.6
Highway Improvement,District 05,Jefferson,201012,05-00759.00,,,STPM 8718 (014),LOUISVILLE PAVING COMPANY INC,DE05601462012,2020-12-11,111000.0,111000.0
Pavement Asset Management,District 12,Lawrence,202196,,ER,,ER 9020 (203),HINKLE ENVIRONMENTAL SERVICES LLC,MP06406442001,2020-12-11,47395.51,47395.51
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (250),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402002,2020-12-11,790876.13,263729.79
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (253),HINKLE ENVIRONMENTAL SERVICES LLC,MP08020322001,2020-12-11,790876.13,29621.67
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (251),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000032001,2020-12-11,790876.13,72632.03
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (267),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402003,2020-12-11,790876.13,135011.11
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (266),HINKLE ENVIRONMENTAL SERVICES LLC,MP08020322002,2020-12-11,790876.13,189572.77
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (216),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402001,2020-12-11,790876.13,100308.77
Pavement Asset Management,District 03,Metcalfe,202243,,ER,,ER 9020 (128),RAME CONTRACTING LLC,MP08590082001,2020-12-11,178100.0,178100.0
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (258),HINKLE ENVIRONMENTAL SERVICES LLC,MP03603022001,2020-12-11,345156.06,105510.7
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (247),HINKLE ENVIRONMENTAL SERVICES LLC,MP03614282001,2020-12-11,345156.06,66386.65
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (129),HINKLE ENVIRONMENTAL SERVICES LLC,MP03604042001,2020-12-11,345156.06,173258.71
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (245),NATTCO INC,MP03601222001,2020-12-11,737351.0,264771.34
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (246),NATTCO INC,MP03609792001,2020-12-11,737351.0,56900.09
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (259),NATTCO INC,MP03605502001,2020-12-11,737351.0,229533.63
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (255),NATTCO INC,MP03606802001,2020-12-11,737351.0,68020.1
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (254),NATTCO INC,MP03600072001,2020-12-11,737351.0,118125.84
Pavement Asset Management,District 12,Floyd,202273,,,FD51,FD51 036 1427 001-006,NATTCO INC,MP03614272001,2020-12-11,243345.5,243345.5
Pavement Asset Management,District 12,Johnson,202287,,,FD51,FD51 058 0302 004-005,MOUNTAIN ENTERPRISES INC,MP05803022001,2020-12-11,65889.85,65889.85
Bridge Asset Management,District 09,Mason,202910,09-10013.00,,NHPP,NHPP 0681(034),M&M SERVICES CO INC,MB08100622001,2020-12-11,1283545.36,1283545.36
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 2036 002-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06720362001,2020-12-11,910627.66,106501.56
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 3406 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06734062001,2020-12-11,910627.66,114655.95
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0113 001-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP06701132001,2020-12-11,910627.66,34639.08
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0588 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06705882001,2020-12-11,910627.66,184411.68
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0803 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06708032001,2020-12-11,910627.66,64188.25
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0932 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06709322001,2020-12-11,910627.66,64076.52
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 1103 006-007,HINKLE ENVIRONMENTAL SERVICES LLC,MP06711032001,2020-12-11,910627.66,110819.1
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 3410 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06734102001,2020-12-11,910627.66,231335.55
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 1498 001-002,NATTCO INC,MP03614982001,2020-12-11,291300.54,20680.31
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 0122 002-007,NATTCO INC,MP03601222002,2020-12-11,291300.54,142792.83
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 1929 001-005,NATTCO INC,MP03619292001,2020-12-11,291300.54,88918.88
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 0466 000-001,NATTCO INC,MP03604662001,2020-12-11,291300.54,38908.52
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 0850 003-004,NATTCO INC,MP03608502001,2020-12-11,655720.25,28650.48
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 1210 002-007,NATTCO INC,MP03612102001,2020-12-11,655720.25,116306.26
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 0777 002-004,NATTCO INC,MP03607772001,2020-12-11,655720.25,81333.67
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 2029 000-002,NATTCO INC,MP03620292001,2020-12-11,655720.25,121411.09
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 1086 002-005,NATTCO INC,MP03610862001,2020-12-11,655720.25,308018.77
Pavement Asset Management,District 12,Floyd,202279,,,FD51,FD51 036 1100 000-001,NATTCO INC,MP03611002001,2020-12-11,95417.0,63800.98
Pavement Asset Management,District 12,Floyd,202279,,,FD51,FD51 036 3383 000-001,NATTCO INC,MP03633832001,2020-12-11,95417.0,31616.02
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 1426 008-013,NATTCO INC,MP03614262001,2020-12-11,378489.25,224961.59
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 2030 003-004,NATTCO INC,MP03620302001,2020-12-11,378489.25,98597.86
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 3379 005-006,NATTCO INC,MP03633792001,2020-12-11,378489.25,54929.8
Pavement Asset Management,District 02,Various,202335,,,FD05,FD05 030 0231 000-009,YAGER MATERIALS CORP,MP03002312001,2020-12-11,681388.46,681388.46
Highway Improvement,District 09,Carter,201324,09-00144.00,STP,,STP 0071 (028),MOUNTAIN ENTERPRISES INC,DE02200012034,2020-12-11,5976248.0,5976248.0
Pavement Asset Management,District 12,Martin,202222,,ER,,ER 9020 (252),HINKLE ENVIRONMENTAL SERVICES LLC,MP08002922001,2020-12-11,335374.79,335374.79
Pavement Asset Management,District 07,Scott,202318,07-20040.00,STP,,STP 9040(029),NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10500252001,2020-12-11,1589658.65,680095.84
Pavement Asset Management,District 07,Scott,202318,07-20040.00,STP,,STP 9040(029),NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10500252002,2020-12-11,1589658.65,909562.84
Pavement Asset Management,District 11,Laurel,202319,11-20033.00,,NHPP,NHPP 9040(014),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06300802001,2020-12-11,2804510.77,1589563.4
Pavement Asset Management,District 11,Laurel,202319,11-20033.00,STP,,STP 9040(014),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06300802002,2020-12-11,2804510.77,737869.51
Pavement Asset Management,District 11,Laurel,202319,11-20033.00,STP,,STP 9040(014),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06304902001,2020-12-11,2804510.77,477077.86
Pavement Asset Management,District 07,Scott,202320,07-20041.00,STP,,STP 9040(030),NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10504602001,2020-12-11,2003564.43,920394.07
Pavement Asset Management,District 07,Scott,202320,07-20041.00,STP,,STP 9040(030),NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,MP10500622001,2020-12-11,2003564.43,1083170.37
Safety,District 02,Christian,204409,02-09010.00,,HSIP,HSIP 9010 (327),SCOTTY'S CONTRACTING & STONE LLC,0202401152001,2020-12-11,2331527.99,2331527.99
Pavement Asset Management,District 03,Monroe,202163,,,CPTL,CPTL 086 8003 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP08680032001,2020-12-11,53094.31,53094.31
Pavement Asset Management,District 09,Carter,202190,,,CPTL,CPTL 022 8024 000-002,MOUNTAIN ENTERPRISES INC,MP02280242001,2020-12-11,164075.3,164075.3
Pavement Asset Management,District 04,Taylor,202325,,,FD05,FD05 109 0210 007-014,HAYDON MATERIALS LLC,MP10902102002,2020-12-11,452589.95,452589.95
Highway Improvement,District 12,Pike,201032,12-00263.00,,NHPP,NHPP 0806 (047),TRITON CONSTRUCTION INC,DE09804602032,2020-11-20,65573000.0,65573000.0
Highway Improvement,District 11,Clay,201321,11-08856.00,,FD04,FD04 026 0066 032-034,JAVE LLC,DE02600662021,2020-11-20,487365.01,487365.01
Pavement Asset Management,District 03,Warren,202293,,,FD05,FD05 114 068X 001-004,SCOTTY'S CONTRACTING & STONE LLC,MP114068X2002,2020-11-20,638699.89,638699.89
Pavement Asset Management,District 08,Russell,202294,08-20011.00,STP,,STP 5084(029),GADDIE-SHAMROCK LLC,MP10400802001,2020-11-20,556622.7,487284.83
Pavement Asset Management,District 08,Russell,202294,08-20011.00,STP,,STP 5084(029),GADDIE-SHAMROCK LLC,MP10400762001,2020-11-20,556622.7,69337.87
Pavement Asset Management,District 08,Adair,202295,,,FD05,FD05 001 6177 000-001,GADDIE-SHAMROCK LLC,MP00161772001,2020-11-20,65899.2,65899.2
Pavement Asset Management,District 07,Bourbon,202296,,,FD05,FD05 009 1879 000-004,HINKLE CONTRACTING COMPANY LLC,MP00918792001,2020-11-20,310501.6,310501.6
Pavement Asset Management,District 04,Green,202298,,,FD05,FD05 044 0218 001-006,HAYDON MATERIALS LLC,MP04402182001,2020-11-20,301951.12,301951.12
Pavement Asset Management,District 06,Harrison,202299,,,FD05,FD05 049 3016 000-002,HINKLE CONTRACTING COMPANY LLC,MP04930162001,2020-11-20,113293.5,113293.5
Pavement Asset Management,District 12,Lawrence,202300,,,FD05,FD05 064 1185 000-003,MOUNTAIN ENTERPRISES INC,MP06411852001,2020-11-20,232103.7,232103.7
Pavement Asset Management,District 12,Letcher,202301,,,FD05,FD05 067 0119 018-022,MOUNTAIN ENTERPRISES INC,MP0671192001,2020-11-20,812378.7,812378.7
Pavement Asset Management,District 08,McCreary,202302,,,FD05,FD05 074 0090 007-012,HINKLE CONTRACTING COMPANY LLC,MP07400902002,2020-11-20,526409.45,526409.45
Pavement Asset Management,District 04,Marion,202303,,,FD05,FD05 078 0049 021-024,HAYDON MATERIALS LLC,MP07800492002,2020-11-20,188050.05,188050.05
Pavement Asset Management,District 12,Pike,202304,,,FD05,FD05 098 0122 000-002,MOUNTAIN ENTERPRISES INC,MP09801222001,2020-11-20,211641.2,211641.2
Pavement Asset Management,District 08,Pulaski,202305,,,FD05,FD05 100 1575 000-002,HINKLE CONTRACTING COMPANY LLC,MP10015752001,2020-11-20,173678.62,173678.62
Safety,District 07,Various,204133,07-00958.00,,HSIP,HSIP 9010(445),SWARTZ MOWING INC,0712199992001,2020-11-20,743484.2,743484.2
Bridge Asset Management,District 02,Hancock,205172,02-10028.00,"STP, BRZ",,STP BRZ 9030 (268),KNIGHT CONSTRUCTION AND EXCAVATING INC,BR04613241900,2020-11-20,54560.0,54560.0
Bridge Asset Management,District 04,Grayson,205188,04-10023.00,"STP, BRZ",,STP BRZ 9030 (281),SCOTT AND MURPHY INC,BR04311002000,2020-11-20,177969.78,177969.78
Highway Improvement,District 09,Carter,201020,09-00062.00,,NHPP,NHPP 0648 071,WALKER CONSTRUCTION & MATERIALS LLC,DE02200642020,2020-11-20,693396.0,693396.0
Highway Improvement,District 03,Warren,201033,03-20016.00,,NHPP,NHPP 0651(104),SCOTTY'S CONTRACTING & STONE LLC,DE11400652033,2020-11-20,8185325.44,8185325.44
Highway Improvement,District 11,Whitley,201034,11-20015.00,,NHPP,NHPP 0751(090),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE11800752034,2020-11-20,10474017.7,10474017.7
Safety,District 02,Union,204410,02-09009.00,,HSIP,HSIP 5049(006),RB PAVING AND CONSTRUCTION LLC,0211301302001,2020-11-20,1499849.82,1499849.82
Pavement Asset Management,District 12,Lawrence,202169,,ER,,ER 9020 (263),FREDERICK & MAY CONSTRUCTION CO,MP06400012001,2020-11-20,409753.15,36208.7
Pavement Asset Management,District 12,Lawrence,202169,,ER,,ER 9020 (228),FREDERICK & MAY CONSTRUCTION CO,MP06400232001,2020-11-20,409753.15,227273.22
Safety,District 12,Lawrence,202169,12-09004.00,,HSIP,HSIP 0231(165),FREDERICK & MAY CONSTRUCTION CO,MP06400232004,2020-11-20,409753.15,146271.23
Alternative Delivery Projects,District 06,Kenton,209001,,,FD52,FD52 059 0075 B00046N,KOKOSING CONSTRUCTION COMPANY INC,06059BRNTSPNC,2020-11-16,3127527.9,3127527.9
Alternative Delivery Projects,District 07,Fayette,209999,,,,07034CLAYSMIL,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,07034CLAYSMIL,2020-11-16,10683653.39,10683653.39
Highway Improvement,District 12,Knott,201014,12-08904.00,"STP, BRZ",,STP BRZ 1203(398),BUSH & BURCHETT INC,DE06032092014,2020-10-23,809406.75,809406.75
Highway Improvement,District 06,Kenton,201317,06-01075.00,"STP, BRO",,STP BRO 0273 (019),LOUISVILLE PAVING COMPANY INC,DE05911202017,2020-10-23,777000.0,777000.0
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0104200452001,2020-10-23,347005.0,62266.66
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0100400512001,2020-10-23,347005.0,90798.74
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0100400602001,2020-10-23,347005.0,60430.63
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300602001,2020-10-23,347005.0,14296.97
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300452001,2020-10-23,347005.0,92357.35
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300622001,2020-10-23,347005.0,26854.66
Safety,District 02,Henderson,204301,02-00997.00,,HSIP,HSIP 9010 (436),GEORGE B STONE CO LLC,0205100412001,2020-10-23,484999.99,484999.99
Safety,District 02,Henderson,204302,02-00998.00,,HSIP,HSIP 9010 (437),GEORGE B STONE CO LLC,0205199992001,2020-10-23,280999.99,280999.99
Safety,District 02,Webster,204303,02-00999.00,,HSIP,HSIP 5046 (014),N W K CONSTRUCTION INC,0211700412001,2020-10-23,361653.98,361653.98
Highway Improvement,District 04,Nelson,201311,04-08309.00,STP,,STP 1501 (123),LOUISVILLE PAVING COMPANY INC,DE09001502011,2020-10-23,7992000.0,7992000.0
Highway Improvement,District 01,Calloway,201314,01-00314.00,,NHPP,NHPP 6411 (039),JIM SMITH CONTRACTING COMPANY LLC,DE01806412014,2020-10-23,37652066.52,37652066.52
Highway Improvement,District 04,Various,201316,04-08916.00,,NHPP,NHPP 0551 (052),HAYDON MATERIALS LLC,DE11500552016,2020-10-23,5078704.51,4905942.26
Highway Improvement,District 04,Various,201316,04-08916.00,,NHPP,NHPP 0551 (052),HAYDON MATERIALS LLC,DE07800552016,2020-10-23,5078704.51,172762.25
Safety,District 07,Woodford,204129,07-09005.00,,HSIP,HSIP 5190 (002),LEXINGTON QUARRY COMPANY,0712000332001,2020-10-23,2559179.11,2559179.11
Safety,District 01,Marshall,204210,01-09016.00,,HSIP,HSIP 6411(038),JIM SMITH CONTRACTING COMPANY LLC,0107906412001,2020-10-23,1196823.32,1196823.32
Bridge Asset Management,District 07,Madison,205175,07-10001.00,"STP, BRZ",,STP BRZ 9030 (271),TODD JOHNSON CONTRACTING INC,BR07619842000,2020-10-23,406422.46,406422.46
Bridge Asset Management,District 10,Perry,205177,10-10006.00,"STP, BRZ",,STP BRZ 9030 (273),M&M SERVICES CO INC,BR09710832000,2020-10-23,707081.84,707081.84
Pavement Asset Management,District 02,McLean,202068,02-20053.00,STP,,STP 9040 (022),SCOTTY'S CONTRACTING & STONE LLC,MP07501362001,2020-10-09,304299.06,304299.06
Pavement Asset Management,District 03,Todd,202089,03-20035.00,STP,,STP 9040 (032),SCOTTY'S CONTRACTING & STONE LLC,MP11001042001,2020-10-09,357992.11,357992.11
Pavement Asset Management,District 01,Trigg,202153,01-20036.00,STP,,STP 9040 (033),ROGERS GROUP INC,MP11101392001,2020-10-09,433229.72,179149.4
Pavement Asset Management,District 01,Trigg,202153,01-20036.00,STP,,STP 9040 (033),ROGERS GROUP INC,MP111068X2001,2020-10-09,433229.72,254080.32
Pavement Asset Management,District 02,Christian,202198,02-20056.00,STP,,STP 9040 (007),ROGERS GROUP INC,MP02400682001,2020-10-09,120073.47,84452.43
Pavement Asset Management,District 02,Christian,202198,02-20056.00,STP,,STP 9040 (007),ROGERS GROUP INC,MP02419792001,2020-10-09,120073.47,35621.04
Pavement Asset Management,District 11,Bell,202217,11-20034.00,STP,,STP 9040(002),HINKLE CONTRACTING COMPANY LLC,MP00701902001,2020-10-09,495837.21,495837.21
Pavement Asset Management,District 01,Hickman,202221,01-20033.00,STP,,STP 9040(012),JIM SMITH CONTRACTING COMPANY LLC,MP05300452001,2020-10-09,511858.3,511858.3
Pavement Asset Management,District 02,Union,202213,02-20057.00,STP,,STP 9040 (034),ROGERS GROUP INC,MP11311802001,2020-10-09,533747.74,203513.21
Pavement Asset Management,District 02,Union,202213,02-20057.00,STP,,STP 9040 (034),ROGERS GROUP INC,MP11300562001,2020-10-09,533747.74,330234.53
Pavement Asset Management,District 04,Breckinridge,202064,04-20037.00,STP,,STP 9040 (005),MAGO CONSTRUCTION COMPANY LLC,MP01401442001,2020-10-09,896336.69,532994.14
Pavement Asset Management,District 04,Breckinridge,202064,04-20037.00,STP,,STP 9040 (005),MAGO CONSTRUCTION COMPANY LLC,MP01407372001,2020-10-09,896336.69,363342.55
Pavement Asset Management,District 04,Marion,202072,04-20036.00,STP,,STP 9040 (020),HAYDON MATERIALS LLC,MP07502082001,2020-10-09,1076462.01,540886.07
Pavement Asset Management,District 04,Marion,202072,04-20036.00,STP,,STP 9040 (020),HAYDON MATERIALS LLC,MP07805272001,2020-10-09,1076462.01,343839.15
Pavement Asset Management,District 04,Marion,202072,04-20036.00,STP,,STP 9040 (020),HAYDON MATERIALS LLC,MP07800492001,2020-10-09,1076462.01,191736.79
Pavement Asset Management,District 09,Lewis,202086,09-20023.00,STP,,STP 9040(017),H G MAYS CORPORATION,MP06800082002,2020-10-09,1360445.0,832475.28
Pavement Asset Management,District 09,Lewis,202086,09-20023.00,STP,,STP 9040(017),H G MAYS CORPORATION,MP06800572001,2020-10-09,1360445.0,527969.71
Pavement Asset Management,District 08,Rockcastle,202106,08-20012.00,,NHPP,NHPP 9040(028),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP10204612001,2020-10-09,1392580.65,1392580.65
Pavement Asset Management,District 06,Grant,202116,06-20058.00,STP,,STP 9040 (010),EATON ASPHALT PAVING CO INC,MP04104672001,2020-10-09,1034945.37,957120.88
Pavement Asset Management,District 06,Grant,202116,06-20058.00,STP,,STP 9040 (010),EATON ASPHALT PAVING CO INC,MP04129442001,2020-10-09,1034945.37,77824.49
Pavement Asset Management,District 10,Perry,202130,10-20027.00,STP,,STP 9040(027),MOUNTAIN ENTERPRISES INC,MP09706992001,2020-10-09,2032691.34,1012738.06
Pavement Asset Management,District 10,Perry,202130,10-20027.00,STP,,STP 9040(027),MOUNTAIN ENTERPRISES INC,MP09704762001,2020-10-09,2032691.34,1019953.27
