TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (216),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402001,2020-12-11,790876.13,100308.77
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (258),HINKLE ENVIRONMENTAL SERVICES LLC,MP03603022001,2020-12-11,345156.06,105510.7
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (247),HINKLE ENVIRONMENTAL SERVICES LLC,MP03614282001,2020-12-11,345156.06,66386.65
Pavement Asset Management,District 12,Floyd,202255,,ER,,ER 9020 (129),HINKLE ENVIRONMENTAL SERVICES LLC,MP03604042001,2020-12-11,345156.06,173258.71
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (245),NATTCO INC,MP03601222001,2020-12-11,737351.0,264771.34
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (246),NATTCO INC,MP03609792001,2020-12-11,737351.0,56900.09
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (259),NATTCO INC,MP03605502001,2020-12-11,737351.0,229533.63
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (255),NATTCO INC,MP03606802001,2020-12-11,737351.0,68020.1
Pavement Asset Management,District 12,Floyd,202270,,ER,,ER 9020 (254),NATTCO INC,MP03600072001,2020-12-11,737351.0,118125.84
Pavement Asset Management,District 12,Floyd,202273,,,FD51,FD51 036 1427 001-006,NATTCO INC,MP03614272001,2020-12-11,243345.5,243345.5
Pavement Asset Management,District 12,Johnson,202287,,,FD51,FD51 058 0302 004-005,MOUNTAIN ENTERPRISES INC,MP05803022001,2020-12-11,65889.85,65889.85
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 2036 002-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06720362001,2020-12-11,910627.66,106501.56
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 3406 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06734062001,2020-12-11,910627.66,114655.95
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0113 001-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP06701132001,2020-12-11,910627.66,34639.08
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0588 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06705882001,2020-12-11,910627.66,184411.68
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0803 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06708032001,2020-12-11,910627.66,64188.25
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 0932 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06709322001,2020-12-11,910627.66,64076.52
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 1103 006-007,HINKLE ENVIRONMENTAL SERVICES LLC,MP06711032001,2020-12-11,910627.66,110819.1
Pavement Asset Management,District 12,Letcher,202276,,,FD51,FD51 067 3410 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP06734102001,2020-12-11,910627.66,231335.55
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 1498 001-002,NATTCO INC,MP03614982001,2020-12-11,291300.54,20680.31
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 0122 002-007,NATTCO INC,MP03601222002,2020-12-11,291300.54,142792.83
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 1929 001-005,NATTCO INC,MP03619292001,2020-12-11,291300.54,88918.88
Pavement Asset Management,District 12,Floyd,202277,,,FD51,FD51 036 0466 000-001,NATTCO INC,MP03604662001,2020-12-11,291300.54,38908.52
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 0850 003-004,NATTCO INC,MP03608502001,2020-12-11,655720.25,28650.48
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 1210 002-007,NATTCO INC,MP03612102001,2020-12-11,655720.25,116306.26
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 0777 002-004,NATTCO INC,MP03607772001,2020-12-11,655720.25,81333.67
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 2029 000-002,NATTCO INC,MP03620292001,2020-12-11,655720.25,121411.09
Pavement Asset Management,District 12,Floyd,202278,,,FD51,FD51 036 1086 002-005,NATTCO INC,MP03610862001,2020-12-11,655720.25,308018.77
Pavement Asset Management,District 12,Floyd,202279,,,FD51,FD51 036 1100 000-001,NATTCO INC,MP03611002001,2020-12-11,95417.0,63800.98
Pavement Asset Management,District 12,Floyd,202279,,,FD51,FD51 036 3383 000-001,NATTCO INC,MP03633832001,2020-12-11,95417.0,31616.02
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 1426 008-013,NATTCO INC,MP03614262001,2020-12-11,378489.25,224961.59
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 2030 003-004,NATTCO INC,MP03620302001,2020-12-11,378489.25,98597.86
Pavement Asset Management,District 12,Floyd,202280,,,FD51,FD51 036 3379 005-006,NATTCO INC,MP03633792001,2020-12-11,378489.25,54929.8
Pavement Asset Management,District 12,Martin,202222,,ER,,ER 9020 (252),HINKLE ENVIRONMENTAL SERVICES LLC,MP08002922001,2020-12-11,335374.79,335374.79
Highway Improvement,District 12,Pike,201032,12-00263.00,,NHPP,NHPP 0806 (047),TRITON CONSTRUCTION INC,DE09804602032,2020-11-20,65573000.0,65573000.0
Pavement Asset Management,District 12,Lawrence,202300,,,FD05,FD05 064 1185 000-003,MOUNTAIN ENTERPRISES INC,MP06411852001,2020-11-20,232103.7,232103.7
Pavement Asset Management,District 12,Letcher,202301,,,FD05,FD05 067 0119 018-022,MOUNTAIN ENTERPRISES INC,MP0671192001,2020-11-20,812378.7,812378.7
Pavement Asset Management,District 12,Pike,202304,,,FD05,FD05 098 0122 000-002,MOUNTAIN ENTERPRISES INC,MP09801222001,2020-11-20,211641.2,211641.2
Pavement Asset Management,District 12,Lawrence,202169,,ER,,ER 9020 (263),FREDERICK & MAY CONSTRUCTION CO,MP06400012001,2020-11-20,409753.15,36208.7
Pavement Asset Management,District 12,Lawrence,202169,,ER,,ER 9020 (228),FREDERICK & MAY CONSTRUCTION CO,MP06400232001,2020-11-20,409753.15,227273.22
Safety,District 12,Lawrence,202169,12-09004.00,,HSIP,HSIP 0231(165),FREDERICK & MAY CONSTRUCTION CO,MP06400232004,2020-11-20,409753.15,146271.23
Highway Improvement,District 12,Knott,201014,12-08904.00,"STP, BRZ",,STP BRZ 1203(398),BUSH & BURCHETT INC,DE06032092014,2020-10-23,809406.75,809406.75
Pavement Asset Management,District 12,Lawrence,202232,12-20008.00,STP,,STP 9040(015),MOUNTAIN ENTERPRISES INC,MP06400322002,2020-10-09,1017811.1,1017811.1
Pavement Asset Management,District 12,Letcher,202253,12-20009.00,,NHPP,NHPP 9040(016),MOUNTAIN ENTERPRISES INC,MP06700072002,2020-10-09,1333730.4,645747.11
Pavement Asset Management,District 12,Letcher,202253,12-20009.00,,NHPP,NHPP 9040(016),MOUNTAIN ENTERPRISES INC,MP06700072003,2020-10-09,1333730.4,687983.29
Pavement Asset Management,District 12,Pike,202114,,,FD05,FD05 098 0197 010-017,MOUNTAIN ENTERPRISES INC,MP09801972001,2020-09-25,726750.5,726750.5
Pavement Asset Management,District 12,Letcher,202174,,,FD05,FD05 067 0007 005-012,MOUNTAIN ENTERPRISES INC,MP06700072001,2020-09-25,662486.12,662486.12
Pavement Asset Management,District 12,Lawrence,202209,,,FD05,FD05 064 0032 023-024,MOUNTAIN ENTERPRISES INC,MP06400322001,2020-09-25,96452.4,96452.4
Safety,District 12,Various,204121,12-00968.00,,HSIP,HSIP 9010 (402),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,1212199991901,2020-04-24,1200000.0,1200000.0
Pavement Asset Management,District 12,Pike,202053,,,FD05,FD05 098 0194 039-045,MOUNTAIN ENTERPRISES INC,MP09801942001,2020-02-21,553326.0,553326.0
Miscellaneous,District 12,Various,202012,,,FE01,FE01 121 DW20 0120000,OGLESBY CONSTRUCTION INC,MP12100002012,2020-02-21,1052802.28,1052802.28
Safety,District 12,Various,204110,12-00969.00,,HSIP,HSIP 9010 (423),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,1212100002001,2020-02-21,173500.0,173500.0
Pavement Asset Management,District 12,Martin,202024,,,FD05,FD05 080 1714 008-011,STRAWSER CONSTRUCTION INC,MP08017141901,2020-01-24,1142805.64,186682.32
Pavement Asset Management,District 12,Martin,202024,,,FD05,FD05 080 0292 000-013,STRAWSER CONSTRUCTION INC,MP08002921901,2020-01-24,1142805.64,956123.32
