DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 11,Harlan,36.708732086,-83.348666954,County,KYTC,048C00041N,02,3,2022-03-31,800.0,Fair,No,Local,1960s,,7,6,5,,HAMLIN LN,MARTINS FK CUMBERLAND RV,,P Posted for load,9.0,1 Highway,5 Waterway
District 11,Whitley,36.599133149,-84.125718226,KYTC,KYTC,118B00040N,01,3,2022-07-15,6619.0,Fair,No,State,Over 75,State Primary (Other),6,6,6,1878.0,US-25W,ELK FORK CREEK,5-40 FT R.C.D.G. SPANS (2-2.5 FT SIDEWALKS),P Posted for load,,1 Highway,5 Waterway
District 11,Laurel,37.067404,-84.056449,County,KYTC,063R00606N,02,3,2022-01-04,1980.0,Fair,No,Local,1960s,,5,5,5,,CR-1233A9,CSX R/R,1 38' ARCH STEEL WITH 5 WOOD SPANS R/R OVERPASS,P Posted for load,8.0,1 Highway,2 Railroad
District 11,Harlan,36.889401,-83.051805,KYTC,KYTC,048B00197N,01,3,2022-08-03,490.0,Poor,No,State,1950s,State Secondary,N,N,N,621.0,KY 38,Fanny Wynn Branch,10' X 6' X 26' (2 BARREL) MASONRY CULVERT,P Posted for load,10.0,1 Highway,5 Waterway
District 11,Whitley,36.711130489,-83.961326439,KYTC,KYTC,118B00064N,01,3,2023-03-02,1075.0,Fair,No,State,1960s,Rural Secondary,7,6,7,252.0,KY-1809,GOLDENS CREEK,1-43 FT  CONC BOX BEAM/CONCRETE DECK- 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 11,Harlan,36.801751,-83.403522,KYTC,KYTC,048B00198N,01,3,2025-01-29,3116.0,Good,No,State,2000s,Rural Secondary,7,8,8,1774.0,KY 219 ,Wallins Creek,One-101' PCI Beam Span,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.794208668,-83.524963106,KYTC,KYTC,007B00120N,01,3,2010-01-29,15035.0,Fair,No,State,1980s,Rural Secondary,6,7,7,882.0,KY-72,CSX RR & CUMBERLAND RIVE,135 - 210 - 135 FT.COMPOSITE HYBRID WELDED PLATE GIRDRS,"A Open, no restriction",,1 Highway,7 Railroad-waterway
District 11,Whitley,36.728114,-84.183314,KYTC,KYTC,118B00120N,01,3,2023-06-27,1405.0,Fair,No,State,2000s,State Secondary,7,6,7,2006.0,KY-0296,BRIER CREEK,35 FOOT SINGLE SPAN SPREAD BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.782067,-83.236243,KYTC,KYTC,048B00186N,01,3,2025-06-23,28442.0,Good,No,State,2000s,State Primary (Other),7,7,7,2750.0,US-0421,MARTINS FK CUMBERLAND R,,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 11,Harlan,36.788315,-83.249863,KYTC,KYTC,048B00188N,01,3,2020-10-14,47500.0,Good,No,State,2000s,State Primary (Other),7,8,7,2750.0,US-421,KY 1556 & BOBS CREEK,,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 11,Harlan,36.823942,-83.414965,County,KYTC,048C00189N,02,3,2024-05-16,648.0,Fair,No,Local,2000s,,6,7,7,,CR-1248,WALLINS CREEK,,P Posted for load,10.0,1 Highway,5 Waterway
District 11,Knox,36.77363,-83.911318,County,KYTC,061C00094N,02,3,2017-06-09,428.0,Fair,No,Local,2000s,,8,6,8,,CR-1216,HUBBS CREEK,1-27' STEEL GIRDER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.776427,-83.910467,County,KYTC,061C00095N,02,3,2017-02-21,468.0,Fair,No,Local,2000s,,5,7,7,,CR-1214,HUBBS CREEK,1-24' STEEL STRINGER SPAN,P Posted for load,24.0,1 Highway,5 Waterway
District 11,Laurel,37.03812,-84.097538,KYTC,KYTC,063B00111R,01,3,2024-10-04,16409.0,Good,Yes,State,2000s,State Primary (Interst.),7,7,7,21231.0,I-75 ,LITTLE LAUREL RIVER,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,36.970555556,-83.517222222,KYTC,CONTRACTOR,026B00121N,01,3,2021-11-23,1587.0,Good,No,State,2020s,Supplemental Road,8,8,8,109.0,KY 1850,Phillips Fork,"49'-7.5"" Two Span PPC Box Beam, CB12","A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.163114011,-83.37400117,KYTC,CONTRACTOR,066B00018N,01,3,2018-11-16,1091.7,Fair,No,State,Over 75,Rural Secondary,N,N,N,745.0,KY-257,ROCKHOUSE CREEK,DBL 30X15 RC ARCH CULV-30 DEG SK FILL= 10 BRL= FAIR,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.633055556,-83.933611111,County,KYTC,007C00176N,02,3,2022-11-22,640.0,Good,No,Local,2020s,,8,8,8,10.0,CR-1232,Laurel Fork Creek,40' Single Span P/S Box w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.993333333,-82.926944444,County,KYTC,048C00213N,02,3,2022-11-22,840.0,Good,No,Local,2020s,,8,7,8,,Rasnick Road,Poor Fk Cumberland River,70' Single Span P/S Box w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.247222222,-83.571111111,County,KYTC,026C00152N,02,3,2021-11-15,432.0,Good,No,Local,2020s,,8,7,8,,CR 1055,Wiles Branch,"34'-6"" PPC Box Beam, CB17, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.250555556,-83.57,County,KYTC,026C00153N,02,3,2021-11-15,486.0,Good,No,Local,2020s,,8,7,8,,CR 1055,Wiles Branch,"39'-0"" PPC Box Beam, SB17, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.709444444,-83.827777778,KYTC,CONTRACTOR,007B00150N,01,3,2022-12-28,1008.0,Good,No,State,2020s,State Secondary,8,7,8,628.0,KY 92,Greasy Creek,"36'-0"" CB17x48, PPC Box Beam, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.006089,-83.431213,County,CONTRACTOR,066C00079N,02,3,2022-12-19,1127.0,Good,No,Local,1980s,,8,7,8,56.0,CR-1271,MIDDLE FORK,"68'-6"" PPC Box Beam, CB27, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.678888889,-84.28,KYTC,KYTC,118B00127N,01,3,2022-04-19,8415.0,Good,No,State,2020s,State Secondary,7,7,8,2277.0,KY 92,PLEASANT RUN CREEK,3 span (50.4' - 60' - 50.4') continuous PCPS I-Bms,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.734444444,-83.994166667,County,KYTC,118C00077N,02,3,2022-11-23,672.0,Good,No,Local,2020s,,8,8,8,71.0,Mossy Gap Road,Poplar Creek,56' Single Span P/S Box Beam w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.034444444,-83.415,County,KYTC,066C00104N,02,3,2022-11-23,750.0,Good,No,Local,2020s,,8,8,8,64.0,CR-1209,Middle Fk of Kent River,62.5' Single Span P/S Box w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.108055556,-83.294444444,County,KYTC,066C00105N,02,3,2022-11-23,680.0,Good,No,Local,2020s,,7,8,8,88.0,Coon Creek Road,Raccoon Creek,34' Single Span P/S Box w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.844722222,-83.323055556,KYTC,CONTRACTOR,048B00209N,01,3,2022-12-27,2756.0,Good,No,State,2020s,Rural Secondary,N,N,N,4017.0,KY 72,OLD CLOVER FORK RIVERBED,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.236666667,-83.982777778,KYTC,CONTRACTOR,063B00128N,01,3,2022-11-22,444.99,Good,No,State,2020s,Rural Secondary,N,N,N,152.0,KY-578,Buffalo Creek,"20' Single Span Contech Culvert w/40­°10'40"" Skew LT","A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.672414,-84.300556,KYTC,KYTC,118B00128N,01,3,2022-04-19,13230.0,Good,No,State,2020s,State Secondary,7,7,8,2277.0,KY 92,PLEASANT RUN CREEK,3 span (63.3' - 80' - 63.2') continuous PCPS I-Bms,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.976944444,-82.985,City,KYTC,048C00210N,04,3,2021-11-29,2303.0,Good,No,Local,2020s,,8,8,8,,CS3054,Looney Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.231085962,-83.408296463,County,KYTC,066C00027N,02,3,2022-02-17,350.0,Poor,No,Local,1970s,,7,4,6,174.0,BIG VALLEY RD,HELL FOR CERTAIN CREEK,1 3 BEAM SPAN,P Posted for load,20.0,1 Highway,5 Waterway
District 11,Leslie,37.188284023,-83.321117733,County,KYTC,066C00072N,02,3,2009-01-12,1020.0,Fair,No,Local,1980s,,6,6,6,109.0,ROBIN DR,CUTSHIN CREEK,28.3-28.6-28.6 SIMPLE STEEL BEAM SPANS W/CONC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.7675,-83.921944444,County,KYTC,061C00111N,02,3,2021-12-06,672.0,Good,No,Local,2020s,,8,8,8,,East Bennett Brch,Little Poplar Creek,"40'-6"" PPC Box Beam, CB17-48, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.09,-83.395555556,KYTC,KYTC,066B00076N,01,3,2023-03-27,2795.0,Good,No,State,2020s,State Primary (Other),N,N,N,1529.0,US-421,Stinnet Creek,30' Single Barrel Culvert with 42° Skew,P Posted for load,,1 Highway,5 Waterway
District 11,Harlan,36.707252778,-83.357438889,County,CONTRACTOR,048C00214N,02,3,2023-12-18,968.0,Good,No,Local,2020s,,9,8,8,,Kelly Smith Road,Martins Fork,60.5' Single Span P/S Box w/Asphalt Overlay,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.691066667,-84.049552778,County,KYTC,118C00078N,02,3,2023-02-03,450.0,Good,No,Local,2020s,,8,7,8,122.0,Powers Hollow Road,Patterson Creek,42' Single Span Box Beam w/Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.132483333,-83.254338889,County,KYTC,066C00108N,02,3,2023-02-04,384.0,Good,No,Local,2020s,,9,9,9,55.0,Day Road,Polls Creek,32' Single Span PPCDU Bridge with Concrete Deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.120409059,-83.778991473,County,KYTC,026C00121N,02,3,2024-09-06,1040.0,Fair,No,Local,2000s,,6,7,6,1018.0,CRAWFISH ROAD,HORSE CREEK,ONE- 62 PRESTRESSED CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.268968153,-83.645411986,County,KYTC,026C00112N,02,3,2023-03-07,1282.0,Fair,No,Local,2000s,,6,7,6,,ONEDIA BOTTOM ROAD,GOOSE CREEK,1-76.5 SPAN CONC. BOX BEAM  4 BEAMS 4 WIDE 3.5 THICK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.0491261,-83.370470958,KYTC,KYTC,066B00063N,01,3,2023-11-29,6056.0,Fair,No,State,1980s,Rural Secondary,6,7,6,107.0,KY-2009,GREASY CREEK,55 - 56 - 56 -55 FT PRECAST PREST CONC BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.014444444,-83.430277778,County,CONTRACTOR,066C00102N,02,3,2022-11-22,828.0,Good,No,Local,2020s,,8,8,8,17.0,CR 1210,Middle Fork,"67'-6"" Span CB27x48 Box Beam - Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.192777778,-83.779722222,KYTC,CONTRACTOR,026B00120N,01,3,2023-09-25,643.0,Fair,No,State,2020s,State Primary (Other),8,5,8,5229.0,US 421,Branch of Island Creek,"25'-6"" - PPC I-Beam Type 1 - Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.189166667,-84.143888889,KYTC,CONTRACTOR,063B00126N,01,3,2025-03-19,16052.0,Good,No,State,2020s,State Secondary,8,8,8,3503.0,_US25,I-75,69.58' -116-116-79.58 ppc continuous box beams,"A Open, no restriction",,1 Highway,1 Highway
District 11,Laurel,37.167222222,-84.122222222,KYTC,KYTC,063B00127N,01,3,2022-12-02,16978.0,Good,Yes,State,2020s,State Primary (Interst.),8,8,8,37830.0,I-75,KY 2041,31'-65'-31' PPC Box beam,"A Open, no restriction",,1 Highway,1 Highway
District 11,Leslie,37.115698,-83.278045,KYTC,KYTC,066B00074N,01,3,2023-09-20,3094.0,Good,No,State,2010s,State Secondary,8,8,8,914.0,KY-699,CUTSHIN CREEK,SIMPLE SPAN 42X48 PC BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.612215648,-83.797513205,KYTC,KYTC,007B00113N,01,3,2024-12-06,2338.0,Fair,No,State,1980s,Rural Secondary,6,6,7,580.0,KY-74,STONEY FORK,1- 74.7 FT TYPE 3 P.C.I.B. SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.223117,-83.700079,County,KYTC,026C00144N,02,3,2017-07-14,6665.0,Fair,No,Local,2010s,,7,6,7,60.0,CR1004 BeechCkRd,Goose Creek,TWO SPAN (150 FT AND 62 FT) PCPS I BM W/CONC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.807089965,-83.405801937,KYTC,KYTC,048B00185N,01,3,2023-11-29,2744.0,Fair,No,State,2000s,Rural Secondary,6,6,8,1774.0,KY-219,WALLINS CREEK,ONE-96 CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.937383481,-83.13511146,KYTC,KYTC,048B00115N,01,3,2025-06-23,11106.0,Fair,Yes,State,1970s,State Primary (Other),6,6,7,3117.0,US-119,POOR FK CUMBERLAND RVR,74- 79.5 - 74 FT CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.948232,-83.735049,County,KYTC,061C00103N,02,3,2022-01-13,632.0,Fair,No,Local,2010s,,6,8,8,,ROAD FORK BRANCH,MILL CREEK ROAD,One steel span with concrete deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.088331,-83.695337,County,KYTC,026C00138N,02,3,2020-01-07,1344.0,Good,No,Local,2010s,,7,8,7,,CR1172B,GOOSE CREEK,177' BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.71958,-84.06791,County,KYTC,118C00069N,02,3,2016-04-18,2552.0,Good,No,Local,2010s,,7,8,8,346.0,_VERNE RD,PATERSON CREEK,1 111' PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.633693,-83.735434,County,KYTC,007C00169N,02,3,2023-04-28,840.0,Fair,No,Local,2010s,,8,6,8,,CR 1205A,LICK FORK CREEK,ONE 30 FT PCPS BOX BEAM SPAN,P Posted for load,39.0,1 Highway,5 Waterway
District 11,Whitley,36.828379379,-84.117291434,KYTC,KYTC,118B00097N,01,3,2025-05-05,1972.0,Fair,No,State,1980s,State Secondary,6,7,7,2590.0,KY-26,WATTS CREEK,1- 63 FT. TYPE 3  P.C.I.B. SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.853321,-83.351906,KYTC,KYTC,048B00203N,01,3,2023-09-25,2782.0,Good,No,State,2010s,Supplemental Road,8,8,8,813.0,KY-413,Old Cumberland River,One simple span conc. ppc I beams,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.103375,-84.094815,KYTC,KYTC,063B00116N,01,3,2017-09-01,587.93,Fair,No,State,2000s,Rural Secondary,N,N,N,5596.0,KY-1006,SAMPSON BRANCH,DBL 10X6X36 RIC CULVERT NO FLOOR,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.275673311,-83.818662383,KYTC,KYTC,026B00111N,01,3,2023-06-27,6735.0,Fair,No,State,2000s,State Primary (Other),6,7,7,2570.0,US-421,SEXTON CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.780119361,-83.93473619,County,KYTC,061C00089N,02,3,2024-04-11,488.0,Fair,No,Local,2000s,,6,6,6,,FOUR MILE HOLLOW R,LITTLE POPLAR CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.000828,-83.662873,County,KYTC,026C00126N,02,3,2024-09-06,544.0,Fair,No,Local,2010s,,8,6,7,,CR1154,MILL CREEK,ONE 33.5' BOX BEAM BRIDGE,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.228593568,-83.631708869,County,KYTC,026C00117N,02,3,2024-09-06,1920.0,Fair,No,Local,2000s,,6,6,6,,BAR CREEK ROAD,RED BIRD RIVER,2 SPAN 57 & 56.5 CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.126105534,-83.75045551,KYTC,KYTC,026B00096N,01,3,2024-12-04,7776.0,Fair,No,State,1980s,State Secondary,6,7,7,8691.0,US-421,GOOSE CREEK,65-100-65FT CONT. PCPSIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.966557138,-83.208126775,County,KYTC,048C00106N,02,3,2024-12-02,346.0,Poor,No,Local,1970s,,6,5,3,,CR1048 WAYNE BARGO,GREASY CREEK,ONE-21' STEEL BEAM SPAN W/ CONC. DK SLABS,P Posted for load,3.0,1 Highway,5 Waterway
District 11,Bell,36.738611111,-83.566666667,County,CONTRACTOR,007C00175N,02,3,2020-11-30,1280.0,Good,No,Local,2020s,,8,8,8,,CR 1189,Martins Fork,"78'-6"" PPC Box Beam, CB33, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.697777778,-83.380277778,County,CONTRACTOR,048C00206N,02,3,2020-11-30,666.9,Good,No,Local,2020s,,8,8,8,,Willie Howard Rd,Martins Fork,"46'-4"" Rolled Steel Beam W18X158, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.613733,-83.753158,KYTC,KYTC,007B00097N,01,3,2022-04-12,3568.0,Fair,No,State,1950s,Supplemental Road,6,6,6,2246.0,KY-2396,STONY FORK,3-35 FT R.C.D.G. SPANS 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.068077,-83.683884,County,KYTC,026C00124N,02,3,2024-09-06,1458.0,Good,No,Local,2000s,,7,7,7,,Cr 1168,Goose creek,One span box beam ,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.951378525,-84.093518169,KYTC,KYTC,118B00115N,01,3,2016-01-07,12642.0,Fair,No,State,1990s,State Primary (Other),7,7,6,10208.0,MASTER STREET,LYNN CAMP CREEK,55-80-55  PCIB SPANS CONT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.824336307,-83.836096536,KYTC,KYTC,061B00078N,01,3,2023-06-27,19127.0,Fair,No,State,1970s,Rural Secondary,5,6,7,707.0,KY-225,CUMBERLAND RIVER,2-49 10.5  & 5-80.5 FT  PVC SLABS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.819887024,-84.165302325,KYTC,KYTC,118B00046L,01,3,2022-09-16,7190.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,19110.0,I-75 NC,KY 836,S.B.L.-43 FT- 53 FT- 38 FT- 38 FT R.C.D.G. SPANS-24 DEG,"A Open, no restriction",,1 Highway,1 Highway
District 11,Whitley,36.964180836,-84.114964166,KYTC,KYTC,118B00063L,01,3,2018-09-05,18277.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,22282.0,I-75 NC,LYNN CAMP CREEK,S.B.BR.160- 200- 160 FT CONT WELDED PL. GIRDER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.135058262,-83.764117916,KYTC,KYTC,026B00070N,01,3,2021-03-16,13065.0,Good,Yes,State,1970s,State Primary (Parkway),7,7,7,4924.0,HR-9006,HORSE CREEK,71-77-71 FT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.232456691,-83.69093176,County,KYTC,026C00004N,02,3,2017-04-06,1440.0,Poor,No,Local,1970s,,4,5,5,,LAUREL BRANCH ROAD,GOOSE CREEK,4-SPAN (29-30-30-29) STL STRNGR,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.845676,-83.219105,County,KYTC,048C00123N,02,3,2021-08-25,304.0,Poor,No,Local,1970s,,5,4,3,,VANOVER LN,JONES CREEK,,P Posted for load,9.0,1 Highway,5 Waterway
District 11,Whitley,36.780375071,-84.108248157,KYTC,KYTC,118B00103N,01,3,2023-05-11,689.0,Fair,No,State,1980s,Rural Secondary,6,6,6,525.0,KY-779,BROWNS CREEK,1- 28 FT  PRECAST PREST CONC SLAB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.097157346,-83.847239799,County,KYTC,026C00108N,02,3,2024-03-18,464.0,Fair,No,Local,2000s,,6,7,7,,HORSE CREEK ROAD,HORSE CREEK,1-27 FT PREST CONC BOX BEAM @ 45 SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.32071,-83.664655,County,KYTC,026C00114N,02,3,2022-12-09,2423.0,Fair,No,Local,2000s,,6,6,6,,NEWFOUND ROAD,S. FORK KY RIVER,3-50  PCPS CONCRETE BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.8443,-83.322137,KYTC,KYTC,048B00192N,01,3,2009-10-12,643.97,Good,No,State,1990s,State Secondary,N,N,N,5837.0,KY 38,Old Clover Fork,12' X 6' X 240' CONC. BOX CULVERT (70 DEG. LT. SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.867316752,-83.31614608,KYTC,KYTC,048B00129N,01,3,2022-07-05,9885.0,Fair,No,State,1970s,State Primary (Other),7,6,7,1581.0,US-421,POOR FORK-CUMBERLAND R,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.813678998,-83.765925645,KYTC,KYTC,061B00089R,01,3,2025-05-08,18749.0,Fair,Yes,State,1990s,State Primary (Other),6,6,7,5298.0,US-25E ,CUMBERLAND RIVER,5-100  FT PRECAST PRESTRESSED CONC  I  BEAM SPAN CONT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.919513056,-84.114790185,KYTC,CONTRACTOR,118B00111N,01,3,2017-11-20,8688.0,Fair,Yes,State,1990s,State Primary (Other),N,N,N,7391.0,KY 3041,BACON CREEK,TRIPLE 20 X 9 RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.82496324,-84.121514425,KYTC,CONTRACTOR,118B00096N,01,3,2017-11-20,2035.0,Fair,No,State,1980s,State Secondary,N,N,N,1863.0,KY-26,CARR CREEK,DBL 13X7X76 RC CLVT -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.77339843,-83.670081784,KYTC,KYTC,007B00107N,01,3,2025-06-03,8250.0,Fair,No,State,1980s,State Secondary,6,7,7,1781.0,KY-66,STRAIGHT CREEK,75 - 85 - 75 CONT. P.C.I.B  SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.613086123,-83.790545994,KYTC,CONTRACTOR,007B00112N,01,3,2021-01-04,1439.9,Good,No,State,1980s,State Secondary,N,N,N,587.0,KY-74,CSX RAILROAD,1-26 X 159 METAL PLATE R.R. TUNNEL,P Posted for load,,1 Highway,2 Railroad
District 11,Laurel,37.108358593,-83.958183622,KYTC,KYTC,063B00095N,01,3,2023-03-23,528.0,Fair,No,State,1970s,Rural Secondary,6,6,6,176.0,KY-488,LITTLE SANDY CREEK,1-22 FT. PRECAST PRESTRESSED,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.114635665,-83.95851233,KYTC,KYTC,063B00112N,01,3,2024-02-08,1080.0,Good,No,State,2000s,Rural Secondary,7,7,7,741.0,KY-1305,LITTLE SANDY CREEK,1- 26 FT PRESTRESSED CONC BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.048765193,-84.102881614,County,KYTC,063C00021N,02,3,2024-09-18,567.0,Fair,No,Local,1970s,,7,6,6,,TAYLOR BRIDGE RD,WARD BRANCH, SIMPLE SPAN TYPE II PRESTRESSED CONCRETE SLAB BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.126111111,-83.630555556,County,KYTC,026C00145N,02,3,2019-09-16,528.0,Fair,No,Local,2010s,,6,6,6,,Camphouse Rd,Elk Creek,2 SPAN CONTINUOS STEEL W/SLAB DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.155630637,-83.370447674,KYTC,KYTC,066B00061N,01,3,2023-06-27,10739.0,Good,No,State,1980s,State Secondary,7,7,7,2067.0,KY-80,MID FK KY RIVER,70-90-90-70 TY 4 PCIB SPS; 1-SIM; SPS 2-4 CONT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.041792657,-83.412527631,County,KYTC,066C00021N,02,3,2022-08-03,840.0,Poor,No,Local,Over 75,,4,5,4,235.0,ARMY TRAIL RD,MIDDLE FK KENTUCKY RVR,2-34 FT SIMPLE SPAN STEEL STRINGERS W/CONC. DECK,B Posting Recommended,18.0,1 Highway,5 Waterway
District 11,Leslie,37.164493548,-83.517254033,County,KYTC,066C00036N,02,3,2016-08-19,638.0,Fair,No,Local,1970s,,N,N,N,200.0,PV-1002,HALS FORK,DBL 14X9X24 RC CLVT -1 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.230998,-83.771431,County,KYTC,026C00131N,02,3,2021-12-10,420.0,Good,No,Local,2010s,,7,7,7,20.0,CR1523,Laurel Creek,27 FT STEEL STRINGER SPAN CONCRETE DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.949026893,-83.085443763,KYTC,KYTC,048B00118N,01,3,2021-03-10,10765.0,Fair,Yes,State,1970s,State Primary (Other),6,7,6,3406.0,US-119,POOR FK CUMBERLAND RVR,65 - 90 - 65 FT CONT WELDED PLATE STEEL GIRDER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.806352,-83.270522,KYTC,KYTC,048B00189N,01,3,2020-10-14,58250.0,Good,No,State,2000s,State Primary (Other),7,7,7,2750.0,US-421,"MARTINS FK CSX , KY-3001",,"A Open, no restriction",,1 Highway,8 Hwy-waterway-RR
District 11,Laurel,37.123955,-84.106513,KYTC,KYTC,063B00105N,01,3,2025-02-20,22710.0,Fair,Yes,State,2000s,State Primary (Interst.),7,6,8,53865.0,I-75,KY 3432(PARKER ROAD,,"A Open, no restriction",,1 Highway,1 Highway
District 11,Harlan,36.856883,-83.248286,KYTC,KYTC,048B00196N,01,3,2022-11-29,6369.0,Fair,No,State,2000s,Rural Secondary,6,8,7,248.0,KY 3455,CLOVER FORK,57'-72'-64' CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.001666667,-84.105833333,KYTC,KYTC,063B00125N,01,3,2020-12-01,61824.0,Good,Yes,State,2020s,State Primary (Interst.),8,8,8,42462.0,I-75,Laurel River,3 Span Continuous Stl Girders (140-200-140 ft spans),"A Open, no restriction",,1 Highway,5 Waterway
