TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2021,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2023,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,,1100,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2024,2025,0.0
Highway Improvement,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2022,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,,1100,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2024,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,,1284102D,8.7000,RECONST W/ADD LNS,6,7,12841,2024-09-16,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $40,000 (FD04) FUNDS AND $1,500,000 (FD52) FUNDS FOR THE FINAL DESIGN PHASE OF THE PROJECT.,FUNDING IS FOR 4-164.20.. TPJ",2023,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,0.0
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2021,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,61000.0
Highway Improvement,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2022,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2023,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,244000.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2024,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,5,7,12841,2024-08-14,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $305,000 (FD52) FUNDS TO THE UTILITY PHASE OF THE PROJECT.",2023,2025,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,Y240,1200,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,Y240,1200,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,0.0
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,0.0
Highway Improvement,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2022,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,5765430.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,,1100,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,241007,1284102C,8.7000,RECONST W/ADD LNS,4,7,12841,2024-04-24,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,23061720.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2024,2024,60000.0
Highway Improvement,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2022,2024,0.0
Highway Improvement,District 04,Washington,04-00396.20,US 150,BARDSTOWN RD US-150 US-150 BYP,C,FD52,Y928,1200,,8940002D,,RECONST W/WIDER LNS,12,12,89400,2025-09-22,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396) (2022CCR) ($2 MILLION CONGRESSIONAL EARMARK DEMO ID K","THIS MOD PROVIDES $1,413,500 FEDERAL STP FUNDS TO COVER CONTRACT MOD FOR FINAL DESIGN ACTIVIITIES AND TO COVER STATE FORCE CHARGES ON THE PROJECT.",2025,2026,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2023,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2024,2024,81000.0
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2021,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2023,2024,0.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,U,FD52,Y240,1200,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2024,2024,324000.0
Highway Improvement,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,R,FD52,,1100,,1284101U,8.7000,RECONST W/ADD LNS,3,7,12841,2023-10-11,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZATION PROVIDES $75,000 FOR THE R/W PHASE AND $405,000 FOR UTILITY PHASE WITH FEDERAL STP FUNDS ON THE PROJECT.",2024,2024,15000.0
Alternative Delivery Projects,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,229002,1284101C,8.7000,RECONST W/ADD LNS,2,7,12841,2023-01-20,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZTION PROVIDES $24,000,000 FEDERAL STP FUNDS FOR CONSTRUCTION PHASE WITH 20% STATE FUND MATCH.  **DESIGN BUILD PROJECT DELIVERY**",2022,2023,0.0
Alternative Delivery Projects,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,Y240,1200,229002,1284101C,8.7000,RECONST W/ADD LNS,2,7,12841,2023-01-20,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZTION PROVIDES $24,000,000 FEDERAL STP FUNDS FOR CONSTRUCTION PHASE WITH 20% STATE FUND MATCH.  **DESIGN BUILD PROJECT DELIVERY**",2023,2023,19200000.0
Alternative Delivery Projects,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,229002,1284101C,8.7000,RECONST W/ADD LNS,2,7,12841,2023-01-20,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZTION PROVIDES $24,000,000 FEDERAL STP FUNDS FOR CONSTRUCTION PHASE WITH 20% STATE FUND MATCH.  **DESIGN BUILD PROJECT DELIVERY**",2021,2023,0.0
Alternative Delivery Projects,District 04,Washington,04-00164.10,KY 555,TRIPLE 5 HWY,C,FD52,,1100,229002,1284101C,8.7000,RECONST W/ADD LNS,2,7,12841,2023-01-20,IMPROVE MOBILITY ON THE KY 555 HEARTLAND PARKWAY CORRIDOR FROM US 150X (MP 0.00) TO KY 53 (MP 8.7) (2022CCN),"THIS AUTHORIZTION PROVIDES $24,000,000 FEDERAL STP FUNDS FOR CONSTRUCTION PHASE WITH 20% STATE FUND MATCH.  **DESIGN BUILD PROJECT DELIVERY**",2023,2023,4800000.0
Highway Improvement,District 04,Washington,04-00164.00,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101D,,RECONST W/ADD LNS,1,7,12841,2022-06-14,IMPROVE MOBILITY ON KY 555 FROM US 150 TO BLUEGRASS PARKWAY.,"THIS MODIFICATION PROVIDES $2,800,000 OF STATE FD04 FUNDS UNDER PARENT ITEM NO 4-164.00 TO COMPLETE PE &amp; FINAL DESIGN FOR SECTIONS 4-164.10 &amp; .20. (FUTURE R,U,C PHASES FEDERALLY FUNDED)",2022,2022,2800000.0
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101D,,RECONST W/ADD LNS,1,7,12841,2022-06-14,IMPROVE MOBILITY ON KY 555 FROM US 150 TO BLUEGRASS PARKWAY.,"THIS MODIFICATION PROVIDES $2,800,000 OF STATE FD04 FUNDS UNDER PARENT ITEM NO 4-164.00 TO COMPLETE PE &amp; FINAL DESIGN FOR SECTIONS 4-164.10 &amp; .20. (FUTURE R,U,C PHASES FEDERALLY FUNDED)",2021,2022,0.0
Highway Improvement,District 04,Washington,,KY 555,TRIPLE 5 HWY,D,FD04,,1100,,1284101D,,RECONST W/ADD LNS,0,7,12841,2021-01-21,IMPROVE MOBILITY ON KY 555 FROM US 150 TO BLUEGRASS PARKWAY.,"THIS AUTHORIZATION PROVIDES $500,000 OF FD04 STATE FUNDING TO CONDUCT PRELIMINARY ENGINEERING FOR KY 555 IN WASHINGTON COUNTY FROM US 150 TO BLUEGRASS PARKWAY FOR SCOPING OF IMPROVEMENTS AND COST ESTIMATES. RBR",2021,2021,500000.0
Pavement Asset Management,District 04,Washington,04-04323.00,KY 53,LAWRENCEBURG ROAD ,C,FD04,,1100,212412,1396201C,0.3600,ROADWAY SFTY-CAPITAL,0,0,13962,2021-11-05,INSTALL GUARDRAIL ON (KY 53) (MP 0.336) FROM 0.336 MILES EAST OF KY 555 EXTENDING EAST TO 0.380 MILES EAST OF KY 555 (MP 0.380) IN WASHINGTON COUNTY,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,229350.0
Highway Improvement,District 04,Washington,04-00396.20,US 150,BARDSTOWN RD US-150 US-150 BYP,U,FD52,,1100,,8940001U,,RECONST W/WIDER LNS,6,12,89400,2022-06-14,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396)","THIS AUTHORIZATION PROVIDES $1,505,000 FEDERAL STP FUNDS FOR THE UTILITY PHASE OF THE PROJECT WITH STATE FUND MATCH.",2022,2022,301000.0
Highway Improvement,District 04,Washington,,CR 1208,ST. IVO ROAD,C,CB01,,1100,,1858801C,0.0080,BRIDGE,0,0,18588,2024-09-24,BRIDGE LOCATED FROM 0.111 MILE SOUTH OF SIMSTOWN ROAD (MP 0.111) EXTENDING SOUTH TO MILE POINT 0.119,COUNTY IS REPSONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  RS EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  ,2025,2025,80000.0
Pavement Asset Management,District 04,Washington,,US 150,MAIN STREET,C,FD05,,1100,232059,1642901C,,BIT SURF & RESTORE,0,0,16429,2023-04-11,"MAIN STREET (US 150X) (MP 2.388) BEGIN AT FIELDTOWN STREET EXTENDING EAST TO US 150 (MP 4.545), A DISTANCE OF 2.15 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2023,2023,448250.0
Highway Improvement,District 04,Washington,04-00396.00,US 150,BARDSTOWN RD US-150 US-150 BYP,D,FD52,Z2E2,1200,,8940001U,,RECONST W/WIDER LNS,6,12,89400,2022-06-14,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396)","THIS AUTHORIZATION PROVIDES $1,505,000 FEDERAL STP FUNDS FOR THE UTILITY PHASE OF THE PROJECT WITH STATE FUND MATCH.",2021,2022,0.0
Highway Improvement,District 04,Washington,04-00396.00,US 150,BARDSTOWN RD US-150 US-150 BYP,D,FD04,,1100,,8940001U,,RECONST W/WIDER LNS,6,12,89400,2022-06-14,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396)","THIS AUTHORIZATION PROVIDES $1,505,000 FEDERAL STP FUNDS FOR THE UTILITY PHASE OF THE PROJECT WITH STATE FUND MATCH.",2020,2022,0.0
Highway Improvement,District 04,Washington,04-00396.20,US 150,BARDSTOWN RD US-150 US-150 BYP,R,FD52,,1100,,8940001U,,RECONST W/WIDER LNS,6,12,89400,2022-06-14,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396)","THIS AUTHORIZATION PROVIDES $1,505,000 FEDERAL STP FUNDS FOR THE UTILITY PHASE OF THE PROJECT WITH STATE FUND MATCH.",2022,2022,0.0
Highway Improvement,District 04,Washington,04-00396.00,US 150,BARDSTOWN RD US-150 US-150 BYP,D,FD52,,1100,,8940001U,,RECONST W/WIDER LNS,6,12,89400,2022-06-14,"IMPROVE SAFETY, MOBILITY, AND GEOMETRICS ALONG US-150 FROM WEST OF OLD FREDERICKTOWN-BARDSTOWN ROAD (KY-1872) THROUGH GRUNDY HOME CURVE TO MAYFIELD LN (CR-1336). (2016BOP) (2020CCR)(D-Auth under 4-396)","THIS AUTHORIZATION PROVIDES $1,505,000 FEDERAL STP FUNDS FOR THE UTILITY PHASE OF THE PROJECT WITH STATE FUND MATCH.",2022,2022,0.0
