TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,,1100,,1523301D,,ROADWAY SFTY-CAPITAL,0,3,15233,2022-06-16,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS AUTHORIZATION PROVIDES $800,000 FEDERAL STP FUNDS FOR THE DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH)",2022,2022,160000.0
Pavement Asset Management,District 02,Union,,KY 669,KY 669,C,FD05,,1100,232031,1628801C,2.5610,BIT SURF & RESTORE,0,0,16288,2023-03-13,"MARKET STREET (KY 669) (MP 0.000) BEGIN 0.068 MILES SOUTH OF CHURCH STREET EXTENDING NORTH TO YANCY GREENWELLROAD (MP 2.561), A DISTANCE OF 2.56 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.  ,2023,2023,307450.0
Highway Improvement,District 02,Union,, ,STURGIS MUNICIPAL AIRPORT (TWT,N,BC53,,1300,,1743101N,,NOT APPLICABLE,0,0,17431,2023-10-27,REPLACE EXISTING ROTATING BEACON WITH LED BEACON,THIS CONTRACT IS 100% STATE FUNDED TO REPLACE EXISTING ROTATING BEACON WITH LED BEACON. ,2023,2024,19452.0
Rural Roads Projects,District 02,Union,,KY 141,"KY-758,KY-141",C,CB06,,1100,213002,1296001C,4.4380,BIT. RESURFACE,0,0,12960,2021-02-18,"FROM KY 141 EXTENDING NORTH TO 1.255 MILES NORTH OF KY 1177,FROM UNNAMED ROAD EXTENDING NORTH TO 0.060 MILES NORTH OF T L BISHOP RD",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2021,2021,331252.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,Y238,1200,,1523601D,,ROADWAY SFTY-CAPITAL,1,1,15236,2024-08-05,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $1,600,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2022,2025,0.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1200,,1523301D,,ROADWAY SFTY-CAPITAL,1,3,15233,2023-11-20,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS FOR DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH),2024,2024,560000.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1100,,1523301D,,ROADWAY SFTY-CAPITAL,1,3,15233,2023-11-20,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS FOR DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH),2024,2024,140000.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,,1100,,1523301D,,ROADWAY SFTY-CAPITAL,1,3,15233,2023-11-20,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS FOR DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH),2022,2024,0.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1200,,1523301D,,ROADWAY SFTY-CAPITAL,1,3,15233,2023-11-20,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS FOR DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH),2022,2024,0.0
Highway Improvement,District 02,Union,,CR 1256,"STEWARD ROAD,TWIN OAK ROAD,SHI",C,CB06,,1100,,1845201C,2.5600,BIT. RESURFACE,0,0,18452,2024-08-22,"BIT RESURFACING FROM KY 109 (MP 0.00) EXTENDING SOUTHEAST TO 0.145 MILE NORTHWEST OF PATRICK ROAD (MP 0.87),BIT RESURFACING FROM KY 492 (MP 0.00) EXTENDING NORTHWEST TO END OF ROAD MP 0.71),BIT RESURFACING FROM MILE POINT 2.290 EXTENDING WEST TO KY 2834 (MP 3.27)",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  ,2025,2025,183285.0
Highway Improvement,District 02,Union,,KY 141,KY 141,C,CB06,,1100,,1386201C,0.1000,DRAINAGE STRUCTURE,0,0,13862,2021-08-11,REPLACE CULVERT PIPES AT MILEPOINT 3.1,WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT. ,2022,2022,35000.0
Highway Improvement,District 02,Union,02-00123.01,US 60,WAVERLY BYPASS,D,FD04,,1100,,6165301D,2.3000,NEW ROUTE,4,4,61653,2020-05-04,CONSTRUCT A US-60 BYPASS OF WAVERLY.,"RELEASE $578,346.23 OF FD04 FUNDS FROM EMARS#6165301D.  SAC",2020,2020,-578346.23
Highway Improvement,District 02,Union,,CR 1209,BETHEL CHURCH ROAD,C,FD39,,1100,,1737501C,,NOT APPLICABLE,0,0,17375,2023-10-23,RESURFACE BETHEL CHURCH ROAD (CR 1209) FROM MILEPOINT 0.00 EXTENDING SOUTHERLY TO US 60 FOR APPROXIMATELY 2.753 MILES.,"THIS AUTHORIZATION PROVIDES $191,194 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE UNION COUNTY UP TO $191,194 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2024,2024,191194.0
Pavement Asset Management,District 02,Union,,KY 360,SPRING GROVE TO UNIONTOWN ROAD,C,FD05,,1100,212291,1393101C,5.4820,BIT SURF & RESTORE,0,0,13931,2021-09-02,(KY 360) (MP 0.000) BEGIN AT KY 56 EXTENDING EAST TO KY 871 (MP 5.482),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,481618.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,,1100,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2026,2026,40000.0
Highway Improvement,District 02,Union,,CR 1096,T. FRANK WATHAN ROAD,C,FD14,,1100,,1827201C,,NOT APPLICABLE,0,0,18272,2024-07-18,RESURFACE T. FRANK WATHAN ROAD (CR 1096) FROM MILEPOINT 0.00 EXTENDING EASTERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 0.413 MILE.,"THIS AUTHORIZATION PROVIDES $26,000 FD14 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE UNION COUNTY UP TO $26,000 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2025,2025,26000.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1100,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2024,2026,0.0
Pavement Asset Management,District 02,Union,,"KY 3393, US 60","US 60B,KY 3393",C,FD05,,1100,222231,1492201C,,BIT SURF & RESTORE,1,1,14922,2023-02-13,"HAMMER TO SAINT VINCENT (US 60B) (MP 0.000) BEGIN AT US 60 EXTENDING EAST TO US 60 (MP 2.915), A DISTANCE OF 2.91 MILES.,MORGANFIELD BYPASS (KY 3393) (MP 0.000) BEGIN AT US 60 EXTENDING NORTH TO KY 56 (MP 1.411), A DISTANCE OF 1.41 MILES.","THIS MODIFICATION PROVIDES ADDITIONAL $86,000 FD05 FUNDS TO COVER CHANGE ORDER NO. 1.",2022,2023,0.0
Pavement Asset Management,District 02,Union,,"KY 3393, US 60","US 60B,KY 3393",C,FD05,,1100,222231,1492201C,,BIT SURF & RESTORE,1,1,14922,2023-02-13,"HAMMER TO SAINT VINCENT (US 60B) (MP 0.000) BEGIN AT US 60 EXTENDING EAST TO US 60 (MP 2.915), A DISTANCE OF 2.91 MILES.,MORGANFIELD BYPASS (KY 3393) (MP 0.000) BEGIN AT US 60 EXTENDING NORTH TO KY 56 (MP 1.411), A DISTANCE OF 1.41 MILES.","THIS MODIFICATION PROVIDES ADDITIONAL $86,000 FD05 FUNDS TO COVER CHANGE ORDER NO. 1.",2023,2023,86000.0
Highway Improvement,District 02,Union,, ,STURGIS MUNICIPAL AIRPORT (TWT,N,BC54,,1300,,1898101N,,NOT APPLICABLE,0,0,18981,2025-02-03,DRAINAGE IMPROVEMENT PROJECT PHASE II - DESIGN,"THIS AUTHORIZATION IS FOR THE DRAINAGE IMPROVEMENT PROJECT PHASE II - DESIGN FOR STURGIS MUNICIPAL AIRPORT (TWT). THE STATE SHARE IS $3,550.00. ",2025,2025,3550.0
Pavement Asset Management,District 02,Union,,"KY 3393, US 60","US 60B,KY 3393",C,FD05,,1100,222231,1492201C,,BIT SURF & RESTORE,0,1,14922,2022-04-13,"MORGANFIELD BYPASS (KY 3393) (MP 0.000) BEGIN AT US 60 EXTENDING NORTH TO KY 56 (MP 1.411), A DISTANCE OF 1.41 MILES.,HAMMER TO SAINT VINCENT (US 60B) (MP 0.000) BEGIN AT US 60 EXTENDING EAST TO US 60 (MP 2.915), A DISTANCE OF 2.91 MILES.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. ,2022,2022,715880.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1200,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2024,2026,0.0
Highway Improvement,District 02,Union,,"CR 1106, CR 1258","BUNGER ROAD,DIXON ROAD,SHILOH ",C,FD39,,1100,,1092001C,,NOT APPLICABLE,1,1,10920,2022-03-29,"RESURFACE BUNGER ROAD (CR 1258) FROM MILEPOINT 0.15 EXTENDING NORTHWESTERLY TO MILEPOINT 0.91 FOR APPROXIMATELY 0.760 MILE.,RESURFACE DIXON ROAD (CR 1106) FROM MILEPOINT 0.08 EXTENDING SOUTHERLY TO MILEPOINT 0.53 FOR APPROXIMATELY 0.450 MILE.,RESURFACE SHILOH ROAD (CR 1256) FROM BUNGER ROAD EXTENDING WESTERLY TO MILEPOINT 1.24 FOR APPROXIMATELY 1.240 MILES.,REPLACE THE BRIDGE (113C00062N) ON BUNGER ROAD (CR 1258) AT APPROXIMATELY MILEPOINT 1.54.  ,RESURFACE HEAVRIN ROAD (CR 1232) FROM MILEPOINT 0.28 EXTENDING EASTERLY TO MILEPOINT 1.25 FOR APPROXIMATELY 0.970 MILE.",THIS MODIFICATION REDUCES THE BUDGET TO ACTUAL COST FOR THE PROJECT.  FINAL INVOICE HAS BEEN PAID.  PROJECT HAS BEEN COMPLETED.  LPI,2022,2022,-36414.25
Highway Improvement,District 02,Union,,"CR 1106, CR 1258","BUNGER ROAD,DIXON ROAD,SHILOH ",C,FD39,,1100,,1092001C,,NOT APPLICABLE,1,1,10920,2022-03-29,"RESURFACE BUNGER ROAD (CR 1258) FROM MILEPOINT 0.15 EXTENDING NORTHWESTERLY TO MILEPOINT 0.91 FOR APPROXIMATELY 0.760 MILE.,RESURFACE DIXON ROAD (CR 1106) FROM MILEPOINT 0.08 EXTENDING SOUTHERLY TO MILEPOINT 0.53 FOR APPROXIMATELY 0.450 MILE.,RESURFACE SHILOH ROAD (CR 1256) FROM BUNGER ROAD EXTENDING WESTERLY TO MILEPOINT 1.24 FOR APPROXIMATELY 1.240 MILES.,REPLACE THE BRIDGE (113C00062N) ON BUNGER ROAD (CR 1258) AT APPROXIMATELY MILEPOINT 1.54.  ,RESURFACE HEAVRIN ROAD (CR 1232) FROM MILEPOINT 0.28 EXTENDING EASTERLY TO MILEPOINT 1.25 FOR APPROXIMATELY 0.970 MILE.",THIS MODIFICATION REDUCES THE BUDGET TO ACTUAL COST FOR THE PROJECT.  FINAL INVOICE HAS BEEN PAID.  PROJECT HAS BEEN COMPLETED.  LPI,2020,2022,0.0
Highway Improvement,District 02,Union,,"CR 1106, CR 1258","BUNGER ROAD,DIXON ROAD,SHILOH ",C,FD39,,1100,,1092001C,,NOT APPLICABLE,0,1,10920,2019-09-03,"RESURFACE DIXON ROAD (CR 1106) FROM MILEPOINT 0.08 EXTENDING SOUTHERLY TO MILEPOINT 0.53 FOR APPROXIMATELY 0.450 MILE.,REPLACE THE BRIDGE (113C00062N) ON BUNGER ROAD (CR 1258) AT APPROXIMATELY MILEPOINT 1.54.  ,RESURFACE BUNGER ROAD (CR 1258) FROM MILEPOINT 0.15 EXTENDING NORTHWESTERLY TO MILEPOINT 0.91 FOR APPROXIMATELY 0.760 MILE.,RESURFACE HEAVRIN ROAD (CR 1232) FROM MILEPOINT 0.28 EXTENDING EASTERLY TO MILEPOINT 1.25 FOR APPROXIMATELY 0.970 MILE.,RESURFACE SHILOH ROAD (CR 1256) FROM BUNGER ROAD EXTENDING WESTERLY TO MILEPOINT 1.24 FOR APPROXIMATELY 1.240 MILES.","THIS AUTHORIZATION PROVIDES $501,300 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE UNION COUNTY UP TO $501,300 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,501300.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,,1100,,1523601D,,ROADWAY SFTY-CAPITAL,1,1,15236,2024-08-05,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $1,600,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2022,2025,0.0
Pavement Asset Management,District 02,Union,,KY 360,SPRING GROVE TO UNIONTOWN,C,FD05,,1100,212042,1287601C,1.8460,BIT SURF & RESTORE,0,0,12876,2021-02-11,(KY 360) (MP 5.472) BEGIN 53 FEET WEST OF KY 871 EXTENDING EAST TO KY 130 (MP 7.318),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,145911.0
Safety,District 02,Union,02-09009.00,KY 130,ALONG KY 130 BETWEEN MP 9.850,C,FD52,ZS3E,1200,204410,9373101C,5.2100,ROADWAY SAFETY-M&P,1,1,93731,2020-12-07,"PERFORM LOW COST SAFETY IMPROVEMENTS ALONG KY 130 BETWEEN MP 9.850 AND MP 15.060 IN UNION COUNTY, KY.",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,1484851.5
Safety,District 02,Union,02-09023.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,C,FD04,,1100,,1357801C,0.3000,ROADWAY SAFETY-M&P,0,0,13578,2021-07-02,DITCH PROTECTION AT UNION COUNTY HIGH  (2020BOP) (2021SCHSAF),THIS AUTHORIZATION PROVIDES STATE (FD04) FUNDS FOR THE CONSTRUCTION ACTIVITIES THROUGH STATE FORCES OR MA.,2021,2022,70000.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,Y238,1200,,1523601D,,ROADWAY SFTY-CAPITAL,1,1,15236,2024-08-05,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $1,600,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,1280000.0
Rural Roads Projects,District 02,Union,,KY 130,"KY 141,KY 130",C,CB06,,1100,223106,1595601C,4.6740,BIT. RESURFACE,0,0,15956,2022-11-04,"BIT. RESURFACING - FROM MP 11.335 EXTENDING TO MP 13.313 (MP 13.313), A DISTANCE OF 01.98 MILES.,BIT. RESURFACING - FROM KY 2101 EXTNEDING TO EAGLE CREEK BRIDGE (MP 5.914), A DISTANCE OF 02.70 MILES.",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR.,2023,2023,580821.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,,1100,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2022,2026,0.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,,1100,,1523601D,,ROADWAY SFTY-CAPITAL,1,1,15236,2024-08-05,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $1,600,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,320000.0
Highway Improvement,District 02,Union,, ,VARIOUS CITY STREETS,C,FD39,,1100,,1151301C,,NOT APPLICABLE,0,0,11513,2019-12-09,RESURFACE VARIOUS STREETS IN THE CITY OF STURGIS,"THIS AUTHORIZATION PROVIDES $80,150 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE CITY OF STURGIS UP TO $80,150 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,80150.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,,1100,,1523601D,,ROADWAY SFTY-CAPITAL,0,1,15236,2022-06-16,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION PROVIDES $1,200,000 FEDERAL STP FUNDS FOR THE DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH)",2022,2022,240000.0
Highway Improvement,District 02,Union,, ,STURGIS MUNICIPAL AIRPORT (TWT,N,BC54,,1300,,1705501N,,NOT APPLICABLE,0,0,17055,2023-08-11,CONSTRUCT STORMWATER REHABILITATION PHASE 1,"THIS AUTHORIZATION REQUEST IS TO CONSTRUCT STORMWATER SYSTEM REHABILITATION PHASE 1 LOCATED AT STURGIS MUNICIPAL AIRPORT. IT IS ASSOCIATED WITH FAA GRANT AGREEMENT 3-21-001-021-2023 AND 022. FAA SHARE OF THE PROJECT IS $1,070,540 (90%), LOCAL SHARE IS $59,475 (5%) AND STATE SHARE IS $59,474 (5%). ",2024,2024,59474.0
Highway Improvement,District 02,Union,02-80203.00,KY 56,KY-56 WEST MAIN ST EAST MAIN S,D,FD52,Y238,1200,,1523601D,,ROADWAY SFTY-CAPITAL,0,1,15236,2022-06-16,"Address the service, safety and condition of KY 56 from Morganfield to KY 141. (2022CCN)","THIS AUTHORIZATION PROVIDES $1,200,000 FEDERAL STP FUNDS FOR THE DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH)",2022,2022,960000.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1200,,1523301D,,ROADWAY SFTY-CAPITAL,3,3,15233,2025-08-05,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $200,000 (FD52) FUNDS TO THE DESIGN PHASE OF THE PROJECT.",2022,2026,0.0
Highway Improvement,District 02,Union,,CR 1047,"BEN DYER RD,UNIONTOWN RD,BLUE ",C,CB06,,1100,,1106201C,2.9680,BIT. RESURFACE,0,0,11062,2019-09-25,"FROM 0.439 MILES EAST OF US 60 (MP 0.439) EXTENDING EAST TO 0.872 MILES EAST OF US 60 (MP 0.872),FROM 0.341 MILES EAST OF WAVERLY RD (1.683) EXTENDING WEST TO WAVERLY RD (2.024),FROM 1.095 MILES SOUTH OF KY 56 (MP 1.095) EXTENDING SOUTH TO 1.781 MILES SOUTH OF KY 56 (MP 1.781),FROM 0.506 MILES SOUTH OF PETER CRUZ RD (MP 2.540) EXTENDING NORTH TO PETER CRUZ RD (MP 3.046),FROM 0.679 MILES SOUTH OF HOUSE BRIDGE RD (MP 0.679) EXTENDING SOUTH TO 0.859 MILES SOUTH OF HOUSE BRIDGE RD (MP 0.859),FROM 0.111 MILES SOUTH OF KY 871 (MP 0.111) EXTENDING SOUTH TO 0.300 MILES SOUTH OF KY 871 (MP 0.300),FROM 1.172 MILES EAST OF US 60 (MP 1.172) EXTENDING EAST TO 1.805 MILES EAST OF US 60 (MP 1.805)",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2020,2020,204123.0
Highway Improvement,District 02,Union,, ,STURGIS MUNICIPAL AIRPORT   ,N,BC53,,2000,,1175501N,,NOT APPLICABLE,0,0,11755,2020-03-04,,,2020,2020,1250000.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1200,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2022,2026,0.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y240,1200,,1523301D,,ROADWAY SFTY-CAPITAL,2,3,15233,2025-07-10,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS MOD PROVIDES $200,000 FEDERAL STP FUNDS TO COVER STRUCTURAL DESIGN ON THE PROJECT. (STATE FUND MATCH)",2026,2026,160000.0
Safety,District 02,Union,02-09009.00,KY 130,ALONG KY 130 BETWEEN MP 9.850,C,FD52,ZS3E,1100,204410,9373101C,5.2100,ROADWAY SAFETY-M&P,1,1,93731,2020-12-07,"PERFORM LOW COST SAFETY IMPROVEMENTS ALONG KY 130 BETWEEN MP 9.850 AND MP 15.060 IN UNION COUNTY, KY.",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,164983.5
Highway Improvement,District 02,Union,02-08955.02,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD04,,1100,,1032201D,1.4000,ROADWAY SAFETY-M&P,1,1,10322,2021-03-03,IMPROVE ROADWAY TO REDUCE FLOODING ON US-60 FROM EAST OF HOUSE BRIDGE ROAD (CR-1027) TO UNION/HENDERSON COUNTY LINE. (16CCN),"RELEASE $104,873.12 FD04 FUNDS FROM THE PROEJCT.  JL",2021,2021,-104873.12
Pavement Asset Management,District 02,Union,,KY 758,HEARIN - PRIDE,C,FD05,,1100,192304,1095301C,2.8040,BIT SURF & RESTORE,0,0,10953,2019-09-14,(KY 758) (MP 0.000) BEGINNING AT AIRLINE/HERRON ROAD EXTENDING NORTH TO KY 141 (MP 2.804),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2020,2020,208809.0
Highway Improvement,District 02,Union,02-03026.00,US 60,US 60,D,FD52,Y308,1100,,1869702D,,NOT APPLICABLE,1,1,18697,2025-01-14,CONSTRUCTION OF SIDEWALKS AND SINGALIZED INTERSECTIONS ALONG US 60 IN MORGANFIELD (LPA - CITY OF MORGANFIELD),"OBLIGATE $2,500 OF FEDERAL TAP FUNDS  FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH).",2025,2025,625.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,,1100,,1523301D,,ROADWAY SFTY-CAPITAL,3,3,15233,2025-08-05,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $200,000 (FD52) FUNDS TO THE DESIGN PHASE OF THE PROJECT.",2022,2026,0.0
Highway Improvement,District 02,Union,02-03026.00,US 60,US 60,D,FD52,Y308,1200,,1869702D,,NOT APPLICABLE,1,1,18697,2025-01-14,CONSTRUCTION OF SIDEWALKS AND SINGALIZED INTERSECTIONS ALONG US 60 IN MORGANFIELD (LPA - CITY OF MORGANFIELD),"OBLIGATE $2,500 OF FEDERAL TAP FUNDS  FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH).",2025,2025,2500.0
Highway Improvement,District 02,Union,, ,VARIOUS MORGANFIELD CITY STREE,C,FD39,,1100,,1124901C,,NOT APPLICABLE,1,1,11249,2021-03-24,RESURFACE VARIOUS STREETS IN CITY OF MORGANFIELD,"THIS MOD RELEASES $149,756 UNOBLIGATED FD39 FUNDS FROM THIS PROJECT.  LPI",2021,2021,-149756.0
Highway Improvement,District 02,Union,02-03026.00,US 60,US 60,D,FD52,Y308,1200,,1869701D,,NOT APPLICABLE,0,1,18697,2024-10-28,CONSTRUCTION OF SIDEWALKS AND SINGALIZED INTERSECTIONS ALONG US 60 IN MORGANFIELD (LPA - CITY OF MORGANFIELD),"OBLIGATE $213,100 OF FEDERAL TAP FUNDS  FOR THE DESIGN PHASE (MATCH PROVIDED BY THE CITY OF MORGANFIELD). KYTC WILL REIMBURSE LPA 80% OF TOTAL PROJECT COST.",2025,2025,213100.0
Highway Improvement,District 02,Union,, ,STURGIS MUNICIPAL AIRPORT ,N,BC53,,1300,,1207101N,,NOT APPLICABLE,0,0,12071,2020-07-07,,,2021,2021,19750.0
Highway Improvement,District 02,Union,02-80202.00,US 60,US-60 SOUTH MORGAN ST NORTH MO,D,FD52,Y238,1100,,1523301D,,ROADWAY SFTY-CAPITAL,3,3,15233,2025-08-05,Address safety and service concerns of US-60 from the KY-950 to KY-492. (2022CCN),"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $200,000 (FD52) FUNDS TO THE DESIGN PHASE OF THE PROJECT.",2024,2026,0.0
Highway Improvement,District 02,Union,02-00310.21,KY 56,THE ROCKS - MORGANFIELD RD,U,FD04,,1100,241303,5844402C,4.4600,MINOR WIDENING,14,14,58444,2024-03-12,"ADDRESS SAFETY, CONDITION AND SERVICE CONCERN FROM KY 109 TO WEST OF KY 360 TO ESTABLISH TRUCK NETWORK CONNECTION TO SHAWNEETOWN BRIDGE.(14CCR) (SAME AS ITEM NO. 2-310.20 IN 2014 SYP) (2020CCR)",THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2022,2024,0.0
